"","id","ko"
"11420","ko04621","K10160"
"11421","ko04621","K05842"
"11422","ko04621","K04729"
"11423","ko04621","K04733"
"11424","ko04621","K12654"
"11425","ko04621","K08727"
"11426","ko04621","K08846"
"11427","ko04621","K07210"
"11428","ko04621","K04467"
"11429","ko04621","K07209"
"11430","ko04621","K02581"
"11431","ko04621","K04734"
"11432","ko04621","K02580"
"11433","ko04621","K04735"
"11434","ko04621","K04519"
"11435","ko04621","K05482"
"11436","ko04621","K05405"
"11437","ko04621","K03156"
"11438","ko04621","K10030"
"11439","ko04621","K05505"
"11440","ko04621","K14624"
"11441","ko04621","K12499"
"11442","ko04621","K13916"
"11443","ko04621","K10165"
"11444","ko04621","K04427"
"11445","ko04621","K04403"
"11446","ko04621","K04404"
"11447","ko04621","K12793"
"11448","ko04621","K04371"
"11449","ko04621","K04440"
"11450","ko04621","K04441"
"11451","ko04621","K04448"
"11452","ko04621","K17890"
"11453","ko04621","K08339"
"11454","ko04621","K08336"
"11455","ko04621","K08341"
"11456","ko04621","K12795"
"11457","ko04621","K20894"
"11458","ko04621","K10630"
"11459","ko04621","K11974"
"11460","ko04621","K04725"
"11461","ko04621","K12797"
"11462","ko04621","K12792"
"11463","ko04621","K12796"
"11464","ko04621","K16060"
"11465","ko04621","K03173"
"11466","ko04621","K09849"
"11467","ko04621","K03175"
"11468","ko04621","K12794"
"11469","ko04621","K11859"
"11470","ko04621","K12648"
"11471","ko04621","K03174"
"11472","ko04621","K05410"
"11473","ko04621","K07211"
"11474","ko04621","K12650"
"11475","ko04621","K05411"
"11476","ko04621","K09447"
"11477","ko04621","K05414"
"11478","ko04621","K05415"
"11479","ko04621","K12653"
"11480","ko04621","K08645"
"11481","ko04621","K11030"
"11482","ko04621","K20909"
"11483","ko04621","K12798"
"11484","ko04621","K12799"
"11485","ko04621","K01370"
"11486","ko04621","K02161"
"11487","ko04621","K04570"
"11488","ko04621","K01363"
"11489","ko04621","K12800"
"11490","ko04621","K03443"
"11491","ko04621","K05220"
"11492","ko04621","K04977"
"11493","ko04621","K04982"
"11494","ko04621","K04971"
"11495","ko04621","K04612"
"11496","ko04621","K04622"
"11497","ko04621","K05858"
"11498","ko04621","K04958"
"11499","ko04621","K04959"
"11500","ko04621","K04960"
"11501","ko04621","K05862"
"11502","ko04621","K15040"
"11503","ko04621","K15041"
"11504","ko04621","K20858"
"11505","ko04621","K14216"
"11506","ko04621","K01165"
"11507","ko04621","K17820"
"11508","ko04621","K21356"
"11509","ko04621","K06030"
"11510","ko04621","K02861"
"11511","ko04621","K08847"
"11512","ko04621","K17065"
"11513","ko04621","K03462"
"11514","ko04621","K21421"
"11515","ko04621","K08009"
"11516","ko04621","K20910"
"11517","ko04621","K03671"
"11518","ko04621","K20876"
"11519","ko04621","K11864"
"11520","ko04621","K04079"
"11521","ko04621","K12801"
"11522","ko04621","K12802"
"11523","ko04621","K20911"
"11524","ko04621","K12803"
"11525","ko04621","K12804"
"11526","ko04621","K04398"
"11527","ko04621","K02373"
"11528","ko04621","K04741"
"11529","ko04621","K12806"
"11530","ko04621","K20863"
"11531","ko04621","K20864"
"11532","ko04621","K08598"
"11533","ko04621","K20865"
"11534","ko04621","K02406"
"11535","ko04621","K12807"
"11536","ko04621","K12805"
"11537","ko04621","K06068"
"11538","ko04621","K20897"
"11539","ko04621","K20898"
"11540","ko04621","K12966"
"11541","ko04621","K20914"
"11542","ko04621","K20915"
"11543","ko04621","K20916"
"11544","ko04621","K04513"
"11545","ko04621","K20899"
"11546","ko04621","K04395"
"11547","ko04621","K04394"
"11548","ko04621","K20917"
"11549","ko04621","K05130"
"11550","ko04621","K05131"
"11551","ko04621","K11217"
"11552","ko04621","K11219"
"11553","ko04621","K11220"
"11554","ko04621","K11221"
"11555","ko04621","K04693"
"11556","ko04621","K10160"
"11557","ko04621","K05842"
"11558","ko04621","K04729"
"11559","ko04621","K04733"
"11560","ko04621","K12654"
"11561","ko04621","K08727"
"11562","ko04621","K08846"
"11563","ko04621","K07210"
"11564","ko04621","K04467"
"11565","ko04621","K07209"
"11566","ko04621","K02581"
"11567","ko04621","K04734"
"11568","ko04621","K02580"
"11569","ko04621","K04735"
"11570","ko04621","K04519"
"11571","ko04621","K05482"
"11572","ko04621","K05405"
"11573","ko04621","K03156"
"11574","ko04621","K10030"
"11575","ko04621","K05505"
"11576","ko04621","K14624"
"11577","ko04621","K12499"
"11578","ko04621","K13916"
"11579","ko04621","K10165"
"11580","ko04621","K04427"
"11581","ko04621","K04403"
"11582","ko04621","K04404"
"11583","ko04621","K12793"
"11584","ko04621","K04371"
"11585","ko04621","K04440"
"11586","ko04621","K04441"
"11587","ko04621","K04448"
"11588","ko04621","K17890"
"11589","ko04621","K08339"
"11590","ko04621","K08336"
"11591","ko04621","K08341"
"11592","ko04621","K12795"
"11593","ko04621","K20894"
"11594","ko04621","K10630"
"11595","ko04621","K11974"
"11596","ko04621","K04725"
"11597","ko04621","K12797"
"11598","ko04621","K12792"
"11599","ko04621","K12796"
"11600","ko04621","K16060"
"11601","ko04621","K03173"
"11602","ko04621","K09849"
"11603","ko04621","K03175"
"11604","ko04621","K12794"
"11605","ko04621","K11859"
"11606","ko04621","K12648"
"11607","ko04621","K03174"
"11608","ko04621","K05410"
"11609","ko04621","K07211"
"11610","ko04621","K12650"
"11611","ko04621","K05411"
"11612","ko04621","K09447"
"11613","ko04621","K05414"
"11614","ko04621","K05415"
"11615","ko04621","K12653"
"11616","ko04621","K08645"
"11617","ko04621","K11030"
"11618","ko04621","K20909"
"11619","ko04621","K12798"
"11620","ko04621","K12799"
"11621","ko04621","K01370"
"11622","ko04621","K02161"
"11623","ko04621","K04570"
"11624","ko04621","K01363"
"11625","ko04621","K12800"
"11626","ko04621","K03443"
"11627","ko04621","K05220"
"11628","ko04621","K04977"
"11629","ko04621","K04982"
"11630","ko04621","K04971"
"11631","ko04621","K04612"
"11632","ko04621","K04622"
"11633","ko04621","K05858"
"11634","ko04621","K04958"
"11635","ko04621","K04959"
"11636","ko04621","K04960"
"11637","ko04621","K05862"
"11638","ko04621","K15040"
"11639","ko04621","K15041"
"11640","ko04621","K20858"
"11641","ko04621","K14216"
"11642","ko04621","K01165"
"11643","ko04621","K17820"
"11644","ko04621","K21356"
"11645","ko04621","K06030"
"11646","ko04621","K02861"
"11647","ko04621","K08847"
"11648","ko04621","K17065"
"11649","ko04621","K03462"
"11650","ko04621","K21421"
"11651","ko04621","K08009"
"11652","ko04621","K20910"
"11653","ko04621","K03671"
"11654","ko04621","K20876"
"11655","ko04621","K11864"
"11656","ko04621","K04079"
"11657","ko04621","K12801"
"11658","ko04621","K12802"
"11659","ko04621","K20911"
"11660","ko04621","K12803"
"11661","ko04621","K12804"
"11662","ko04621","K04398"
"11663","ko04621","K02373"
"11664","ko04621","K04741"
"11665","ko04621","K12806"
"11666","ko04621","K20863"
"11667","ko04621","K20864"
"11668","ko04621","K08598"
"11669","ko04621","K20865"
"11670","ko04621","K02406"
"11671","ko04621","K12807"
"11672","ko04621","K12805"
"11673","ko04621","K06068"
"11674","ko04621","K20897"
"11675","ko04621","K20898"
"11676","ko04621","K12966"
"11677","ko04621","K20914"
"11678","ko04621","K20915"
"11679","ko04621","K20916"
"11680","ko04621","K04513"
"11681","ko04621","K20899"
"11682","ko04621","K04395"
"11683","ko04621","K04394"
"11684","ko04621","K20917"
"11685","ko04621","K05130"
"11686","ko04621","K05131"
"11687","ko04621","K11217"
"11688","ko04621","K11219"
"11689","ko04621","K11220"
"11690","ko04621","K11221"
"11691","ko04621","K04693"
"11692","ko04621","K10160"
"11693","ko04621","K05842"
"11694","ko04621","K04729"
"11695","ko04621","K04733"
"11696","ko04621","K12654"
"11697","ko04621","K08727"
"11698","ko04621","K08846"
"11699","ko04621","K07210"
"11700","ko04621","K04467"
"11701","ko04621","K07209"
"11702","ko04621","K02581"
"11703","ko04621","K04734"
"11704","ko04621","K02580"
"11705","ko04621","K04735"
"11706","ko04621","K04519"
"11707","ko04621","K05482"
"11708","ko04621","K05405"
"11709","ko04621","K03156"
"11710","ko04621","K10030"
"11711","ko04621","K05505"
"11712","ko04621","K14624"
"11713","ko04621","K12499"
"11714","ko04621","K13916"
"11715","ko04621","K10165"
"11716","ko04621","K04427"
"11717","ko04621","K04403"
"11718","ko04621","K04404"
"11719","ko04621","K12793"
"11720","ko04621","K04371"
"11721","ko04621","K04440"
"11722","ko04621","K04441"
"11723","ko04621","K04448"
"11724","ko04621","K17890"
"11725","ko04621","K08339"
"11726","ko04621","K08336"
"11727","ko04621","K08341"
"11728","ko04621","K12795"
"11729","ko04621","K20894"
"11730","ko04621","K10630"
"11731","ko04621","K11974"
"11732","ko04621","K04725"
"11733","ko04621","K12797"
"11734","ko04621","K12792"
"11735","ko04621","K12796"
"11736","ko04621","K16060"
"11737","ko04621","K03173"
"11738","ko04621","K09849"
"11739","ko04621","K03175"
"11740","ko04621","K12794"
"11741","ko04621","K11859"
"11742","ko04621","K12648"
"11743","ko04621","K03174"
"11744","ko04621","K05410"
"11745","ko04621","K07211"
"11746","ko04621","K12650"
"11747","ko04621","K05411"
"11748","ko04621","K09447"
"11749","ko04621","K05414"
"11750","ko04621","K05415"
"11751","ko04621","K12653"
"11752","ko04621","K08645"
"11753","ko04621","K11030"
"11754","ko04621","K20909"
"11755","ko04621","K12798"
"11756","ko04621","K12799"
"11757","ko04621","K01370"
"11758","ko04621","K02161"
"11759","ko04621","K04570"
"11760","ko04621","K01363"
"11761","ko04621","K12800"
"11762","ko04621","K03443"
"11763","ko04621","K05220"
"11764","ko04621","K04977"
"11765","ko04621","K04982"
"11766","ko04621","K04971"
"11767","ko04621","K04612"
"11768","ko04621","K04622"
"11769","ko04621","K05858"
"11770","ko04621","K04958"
"11771","ko04621","K04959"
"11772","ko04621","K04960"
"11773","ko04621","K05862"
"11774","ko04621","K15040"
"11775","ko04621","K15041"
"11776","ko04621","K20858"
"11777","ko04621","K14216"
"11778","ko04621","K01165"
"11779","ko04621","K17820"
"11780","ko04621","K21356"
"11781","ko04621","K06030"
"11782","ko04621","K02861"
"11783","ko04621","K08847"
"11784","ko04621","K17065"
"11785","ko04621","K03462"
"11786","ko04621","K21421"
"11787","ko04621","K08009"
"11788","ko04621","K20910"
"11789","ko04621","K03671"
"11790","ko04621","K20876"
"11791","ko04621","K11864"
"11792","ko04621","K04079"
"11793","ko04621","K12801"
"11794","ko04621","K12802"
"11795","ko04621","K20911"
"11796","ko04621","K12803"
"11797","ko04621","K12804"
"11798","ko04621","K04398"
"11799","ko04621","K02373"
"11800","ko04621","K04741"
"11801","ko04621","K12806"
"11802","ko04621","K20863"
"11803","ko04621","K20864"
"11804","ko04621","K08598"
"11805","ko04621","K20865"
"11806","ko04621","K02406"
"11807","ko04621","K12807"
"11808","ko04621","K12805"
"11809","ko04621","K06068"
"11810","ko04621","K20897"
"11811","ko04621","K20898"
"11812","ko04621","K12966"
"11813","ko04621","K20914"
"11814","ko04621","K20915"
"11815","ko04621","K20916"
"11816","ko04621","K04513"
"11817","ko04621","K20899"
"11818","ko04621","K04395"
"11819","ko04621","K04394"
"11820","ko04621","K20917"
"11821","ko04621","K05130"
"11822","ko04621","K05131"
"11823","ko04621","K11217"
"11824","ko04621","K11219"
"11825","ko04621","K11220"
"11826","ko04621","K11221"
"11827","ko04621","K04693"
"11828","ko04621","K10160"
"11829","ko04621","K05842"
"11830","ko04621","K04729"
"11831","ko04621","K04733"
"11832","ko04621","K12654"
"11833","ko04621","K08727"
"11834","ko04621","K08846"
"11835","ko04621","K07210"
"11836","ko04621","K04467"
"11837","ko04621","K07209"
"11838","ko04621","K02581"
"11839","ko04621","K04734"
"11840","ko04621","K02580"
"11841","ko04621","K04735"
"11842","ko04621","K04519"
"11843","ko04621","K05482"
"11844","ko04621","K05405"
"11845","ko04621","K03156"
"11846","ko04621","K10030"
"11847","ko04621","K05505"
"11848","ko04621","K14624"
"11849","ko04621","K12499"
"11850","ko04621","K13916"
"11851","ko04621","K10165"
"11852","ko04621","K04427"
"11853","ko04621","K04403"
"11854","ko04621","K04404"
"11855","ko04621","K12793"
"11856","ko04621","K04371"
"11857","ko04621","K04440"
"11858","ko04621","K04441"
"11859","ko04621","K04448"
"11860","ko04621","K17890"
"11861","ko04621","K08339"
"11862","ko04621","K08336"
"11863","ko04621","K08341"
"11864","ko04621","K12795"
"11865","ko04621","K20894"
"11866","ko04621","K10630"
"11867","ko04621","K11974"
"11868","ko04621","K04725"
"11869","ko04621","K12797"
"11870","ko04621","K12792"
"11871","ko04621","K12796"
"11872","ko04621","K16060"
"11873","ko04621","K03173"
"11874","ko04621","K09849"
"11875","ko04621","K03175"
"11876","ko04621","K12794"
"11877","ko04621","K11859"
"11878","ko04621","K12648"
"11879","ko04621","K03174"
"11880","ko04621","K05410"
"11881","ko04621","K07211"
"11882","ko04621","K12650"
"11883","ko04621","K05411"
"11884","ko04621","K09447"
"11885","ko04621","K05414"
"11886","ko04621","K05415"
"11887","ko04621","K12653"
"11888","ko04621","K08645"
"11889","ko04621","K11030"
"11890","ko04621","K20909"
"11891","ko04621","K12798"
"11892","ko04621","K12799"
"11893","ko04621","K01370"
"11894","ko04621","K02161"
"11895","ko04621","K04570"
"11896","ko04621","K01363"
"11897","ko04621","K12800"
"11898","ko04621","K03443"
"11899","ko04621","K05220"
"11900","ko04621","K04977"
"11901","ko04621","K04982"
"11902","ko04621","K04971"
"11903","ko04621","K04612"
"11904","ko04621","K04622"
"11905","ko04621","K05858"
"11906","ko04621","K04958"
"11907","ko04621","K04959"
"11908","ko04621","K04960"
"11909","ko04621","K05862"
"11910","ko04621","K15040"
"11911","ko04621","K15041"
"11912","ko04621","K20858"
"11913","ko04621","K14216"
"11914","ko04621","K01165"
"11915","ko04621","K17820"
"11916","ko04621","K21356"
"11917","ko04621","K06030"
"11918","ko04621","K02861"
"11919","ko04621","K08847"
"11920","ko04621","K17065"
"11921","ko04621","K03462"
"11922","ko04621","K21421"
"11923","ko04621","K08009"
"11924","ko04621","K20910"
"11925","ko04621","K03671"
"11926","ko04621","K20876"
"11927","ko04621","K11864"
"11928","ko04621","K04079"
"11929","ko04621","K12801"
"11930","ko04621","K12802"
"11931","ko04621","K20911"
"11932","ko04621","K12803"
"11933","ko04621","K12804"
"11934","ko04621","K04398"
"11935","ko04621","K02373"
"11936","ko04621","K04741"
"11937","ko04621","K12806"
"11938","ko04621","K20863"
"11939","ko04621","K20864"
"11940","ko04621","K08598"
"11941","ko04621","K20865"
"11942","ko04621","K02406"
"11943","ko04621","K12807"
"11944","ko04621","K12805"
"11945","ko04621","K06068"
"11946","ko04621","K20897"
"11947","ko04621","K20898"
"11948","ko04621","K12966"
"11949","ko04621","K20914"
"11950","ko04621","K20915"
"11951","ko04621","K20916"
"11952","ko04621","K04513"
"11953","ko04621","K20899"
"11954","ko04621","K04395"
"11955","ko04621","K04394"
"11956","ko04621","K20917"
"11957","ko04621","K05130"
"11958","ko04621","K05131"
"11959","ko04621","K11217"
"11960","ko04621","K11219"
"11961","ko04621","K11220"
"11962","ko04621","K11221"
"11963","ko04621","K04693"
"11964","ko04621","K10160"
"11965","ko04621","K05842"
"11966","ko04621","K04729"
"11967","ko04621","K04733"
"11968","ko04621","K12654"
"11969","ko04621","K08727"
"11970","ko04621","K08846"
"11971","ko04621","K07210"
"11972","ko04621","K04467"
"11973","ko04621","K07209"
"11974","ko04621","K02581"
"11975","ko04621","K04734"
"11976","ko04621","K02580"
"11977","ko04621","K04735"
"11978","ko04621","K04519"
"11979","ko04621","K05482"
"11980","ko04621","K05405"
"11981","ko04621","K03156"
"11982","ko04621","K10030"
"11983","ko04621","K05505"
"11984","ko04621","K14624"
"11985","ko04621","K12499"
"11986","ko04621","K13916"
"11987","ko04621","K10165"
"11988","ko04621","K04427"
"11989","ko04621","K04403"
"11990","ko04621","K04404"
"11991","ko04621","K12793"
"11992","ko04621","K04371"
"11993","ko04621","K04440"
"11994","ko04621","K04441"
"11995","ko04621","K04448"
"11996","ko04621","K17890"
"11997","ko04621","K08339"
"11998","ko04621","K08336"
"11999","ko04621","K08341"
"12000","ko04621","K12795"
"12001","ko04621","K20894"
"12002","ko04621","K10630"
"12003","ko04621","K11974"
"12004","ko04621","K04725"
"12005","ko04621","K12797"
"12006","ko04621","K12792"
"12007","ko04621","K12796"
"12008","ko04621","K16060"
"12009","ko04621","K03173"
"12010","ko04621","K09849"
"12011","ko04621","K03175"
"12012","ko04621","K12794"
"12013","ko04621","K11859"
"12014","ko04621","K12648"
"12015","ko04621","K03174"
"12016","ko04621","K05410"
"12017","ko04621","K07211"
"12018","ko04621","K12650"
"12019","ko04621","K05411"
"12020","ko04621","K09447"
"12021","ko04621","K05414"
"12022","ko04621","K05415"
"12023","ko04621","K12653"
"12024","ko04621","K08645"
"12025","ko04621","K11030"
"12026","ko04621","K20909"
"12027","ko04621","K12798"
"12028","ko04621","K12799"
"12029","ko04621","K01370"
"12030","ko04621","K02161"
"12031","ko04621","K04570"
"12032","ko04621","K01363"
"12033","ko04621","K12800"
"12034","ko04621","K03443"
"12035","ko04621","K05220"
"12036","ko04621","K04977"
"12037","ko04621","K04982"
"12038","ko04621","K04971"
"12039","ko04621","K04612"
"12040","ko04621","K04622"
"12041","ko04621","K05858"
"12042","ko04621","K04958"
"12043","ko04621","K04959"
"12044","ko04621","K04960"
"12045","ko04621","K05862"
"12046","ko04621","K15040"
"12047","ko04621","K15041"
"12048","ko04621","K20858"
"12049","ko04621","K14216"
"12050","ko04621","K01165"
"12051","ko04621","K17820"
"12052","ko04621","K21356"
"12053","ko04621","K06030"
"12054","ko04621","K02861"
"12055","ko04621","K08847"
"12056","ko04621","K17065"
"12057","ko04621","K03462"
"12058","ko04621","K21421"
"12059","ko04621","K08009"
"12060","ko04621","K20910"
"12061","ko04621","K03671"
"12062","ko04621","K20876"
"12063","ko04621","K11864"
"12064","ko04621","K04079"
"12065","ko04621","K12801"
"12066","ko04621","K12802"
"12067","ko04621","K20911"
"12068","ko04621","K12803"
"12069","ko04621","K12804"
"12070","ko04621","K04398"
"12071","ko04621","K02373"
"12072","ko04621","K04741"
"12073","ko04621","K12806"
"12074","ko04621","K20863"
"12075","ko04621","K20864"
"12076","ko04621","K08598"
"12077","ko04621","K20865"
"12078","ko04621","K02406"
"12079","ko04621","K12807"
"12080","ko04621","K12805"
"12081","ko04621","K06068"
"12082","ko04621","K20897"
"12083","ko04621","K20898"
"12084","ko04621","K12966"
"12085","ko04621","K20914"
"12086","ko04621","K20915"
"12087","ko04621","K20916"
"12088","ko04621","K04513"
"12089","ko04621","K20899"
"12090","ko04621","K04395"
"12091","ko04621","K04394"
"12092","ko04621","K20917"
"12093","ko04621","K05130"
"12094","ko04621","K05131"
"12095","ko04621","K11217"
"12096","ko04621","K11219"
"12097","ko04621","K11220"
"12098","ko04621","K11221"
"12099","ko04621","K04693"
"12100","ko04621","K10160"
"12101","ko04621","K05842"
"12102","ko04621","K04729"
"12103","ko04621","K04733"
"12104","ko04621","K12654"
"12105","ko04621","K08727"
"12106","ko04621","K08846"
"12107","ko04621","K07210"
"12108","ko04621","K04467"
"12109","ko04621","K07209"
"12110","ko04621","K02581"
"12111","ko04621","K04734"
"12112","ko04621","K02580"
"12113","ko04621","K04735"
"12114","ko04621","K04519"
"12115","ko04621","K05482"
"12116","ko04621","K05405"
"12117","ko04621","K03156"
"12118","ko04621","K10030"
"12119","ko04621","K05505"
"12120","ko04621","K14624"
"12121","ko04621","K12499"
"12122","ko04621","K13916"
"12123","ko04621","K10165"
"12124","ko04621","K04427"
"12125","ko04621","K04403"
"12126","ko04621","K04404"
"12127","ko04621","K12793"
"12128","ko04621","K04371"
"12129","ko04621","K04440"
"12130","ko04621","K04441"
"12131","ko04621","K04448"
"12132","ko04621","K17890"
"12133","ko04621","K08339"
"12134","ko04621","K08336"
"12135","ko04621","K08341"
"12136","ko04621","K12795"
"12137","ko04621","K20894"
"12138","ko04621","K10630"
"12139","ko04621","K11974"
"12140","ko04621","K04725"
"12141","ko04621","K12797"
"12142","ko04621","K12792"
"12143","ko04621","K12796"
"12144","ko04621","K16060"
"12145","ko04621","K03173"
"12146","ko04621","K09849"
"12147","ko04621","K03175"
"12148","ko04621","K12794"
"12149","ko04621","K11859"
"12150","ko04621","K12648"
"12151","ko04621","K03174"
"12152","ko04621","K05410"
"12153","ko04621","K07211"
"12154","ko04621","K12650"
"12155","ko04621","K05411"
"12156","ko04621","K09447"
"12157","ko04621","K05414"
"12158","ko04621","K05415"
"12159","ko04621","K12653"
"12160","ko04621","K08645"
"12161","ko04621","K11030"
"12162","ko04621","K20909"
"12163","ko04621","K12798"
"12164","ko04621","K12799"
"12165","ko04621","K01370"
"12166","ko04621","K02161"
"12167","ko04621","K04570"
"12168","ko04621","K01363"
"12169","ko04621","K12800"
"12170","ko04621","K03443"
"12171","ko04621","K05220"
"12172","ko04621","K04977"
"12173","ko04621","K04982"
"12174","ko04621","K04971"
"12175","ko04621","K04612"
"12176","ko04621","K04622"
"12177","ko04621","K05858"
"12178","ko04621","K04958"
"12179","ko04621","K04959"
"12180","ko04621","K04960"
"12181","ko04621","K05862"
"12182","ko04621","K15040"
"12183","ko04621","K15041"
"12184","ko04621","K20858"
"12185","ko04621","K14216"
"12186","ko04621","K01165"
"12187","ko04621","K17820"
"12188","ko04621","K21356"
"12189","ko04621","K06030"
"12190","ko04621","K02861"
"12191","ko04621","K08847"
"12192","ko04621","K17065"
"12193","ko04621","K03462"
"12194","ko04621","K21421"
"12195","ko04621","K08009"
"12196","ko04621","K20910"
"12197","ko04621","K03671"
"12198","ko04621","K20876"
"12199","ko04621","K11864"
"12200","ko04621","K04079"
"12201","ko04621","K12801"
"12202","ko04621","K12802"
"12203","ko04621","K20911"
"12204","ko04621","K12803"
"12205","ko04621","K12804"
"12206","ko04621","K04398"
"12207","ko04621","K02373"
"12208","ko04621","K04741"
"12209","ko04621","K12806"
"12210","ko04621","K20863"
"12211","ko04621","K20864"
"12212","ko04621","K08598"
"12213","ko04621","K20865"
"12214","ko04621","K02406"
"12215","ko04621","K12807"
"12216","ko04621","K12805"
"12217","ko04621","K06068"
"12218","ko04621","K20897"
"12219","ko04621","K20898"
"12220","ko04621","K12966"
"12221","ko04621","K20914"
"12222","ko04621","K20915"
"12223","ko04621","K20916"
"12224","ko04621","K04513"
"12225","ko04621","K20899"
"12226","ko04621","K04395"
"12227","ko04621","K04394"
"12228","ko04621","K20917"
"12229","ko04621","K05130"
"12230","ko04621","K05131"
"12231","ko04621","K11217"
"12232","ko04621","K11219"
"12233","ko04621","K11220"
"12234","ko04621","K11221"
"12235","ko04621","K04693"
"12236","ko04621","K10160"
"12237","ko04621","K05842"
"12238","ko04621","K04729"
"12239","ko04621","K04733"
"12240","ko04621","K12654"
"12241","ko04621","K08727"
"12242","ko04621","K08846"
"12243","ko04621","K07210"
"12244","ko04621","K04467"
"12245","ko04621","K07209"
"12246","ko04621","K02581"
"12247","ko04621","K04734"
"12248","ko04621","K02580"
"12249","ko04621","K04735"
"12250","ko04621","K04519"
"12251","ko04621","K05482"
"12252","ko04621","K05405"
"12253","ko04621","K03156"
"12254","ko04621","K10030"
"12255","ko04621","K05505"
"12256","ko04621","K14624"
"12257","ko04621","K12499"
"12258","ko04621","K13916"
"12259","ko04621","K10165"
"12260","ko04621","K04427"
"12261","ko04621","K04403"
"12262","ko04621","K04404"
"12263","ko04621","K12793"
"12264","ko04621","K04371"
"12265","ko04621","K04440"
"12266","ko04621","K04441"
"12267","ko04621","K04448"
"12268","ko04621","K17890"
"12269","ko04621","K08339"
"12270","ko04621","K08336"
"12271","ko04621","K08341"
"12272","ko04621","K12795"
"12273","ko04621","K20894"
"12274","ko04621","K10630"
"12275","ko04621","K11974"
"12276","ko04621","K04725"
"12277","ko04621","K12797"
"12278","ko04621","K12792"
"12279","ko04621","K12796"
"12280","ko04621","K16060"
"12281","ko04621","K03173"
"12282","ko04621","K09849"
"12283","ko04621","K03175"
"12284","ko04621","K12794"
"12285","ko04621","K11859"
"12286","ko04621","K12648"
"12287","ko04621","K03174"
"12288","ko04621","K05410"
"12289","ko04621","K07211"
"12290","ko04621","K12650"
"12291","ko04621","K05411"
"12292","ko04621","K09447"
"12293","ko04621","K05414"
"12294","ko04621","K05415"
"12295","ko04621","K12653"
"12296","ko04621","K08645"
"12297","ko04621","K11030"
"12298","ko04621","K20909"
"12299","ko04621","K12798"
"12300","ko04621","K12799"
"12301","ko04621","K01370"
"12302","ko04621","K02161"
"12303","ko04621","K04570"
"12304","ko04621","K01363"
"12305","ko04621","K12800"
"12306","ko04621","K03443"
"12307","ko04621","K05220"
"12308","ko04621","K04977"
"12309","ko04621","K04982"
"12310","ko04621","K04971"
"12311","ko04621","K04612"
"12312","ko04621","K04622"
"12313","ko04621","K05858"
"12314","ko04621","K04958"
"12315","ko04621","K04959"
"12316","ko04621","K04960"
"12317","ko04621","K05862"
"12318","ko04621","K15040"
"12319","ko04621","K15041"
"12320","ko04621","K20858"
"12321","ko04621","K14216"
"12322","ko04621","K01165"
"12323","ko04621","K17820"
"12324","ko04621","K21356"
"12325","ko04621","K06030"
"12326","ko04621","K02861"
"12327","ko04621","K08847"
"12328","ko04621","K17065"
"12329","ko04621","K03462"
"12330","ko04621","K21421"
"12331","ko04621","K08009"
"12332","ko04621","K20910"
"12333","ko04621","K03671"
"12334","ko04621","K20876"
"12335","ko04621","K11864"
"12336","ko04621","K04079"
"12337","ko04621","K12801"
"12338","ko04621","K12802"
"12339","ko04621","K20911"
"12340","ko04621","K12803"
"12341","ko04621","K12804"
"12342","ko04621","K04398"
"12343","ko04621","K02373"
"12344","ko04621","K04741"
"12345","ko04621","K12806"
"12346","ko04621","K20863"
"12347","ko04621","K20864"
"12348","ko04621","K08598"
"12349","ko04621","K20865"
"12350","ko04621","K02406"
"12351","ko04621","K12807"
"12352","ko04621","K12805"
"12353","ko04621","K06068"
"12354","ko04621","K20897"
"12355","ko04621","K20898"
"12356","ko04621","K12966"
"12357","ko04621","K20914"
"12358","ko04621","K20915"
"12359","ko04621","K20916"
"12360","ko04621","K04513"
"12361","ko04621","K20899"
"12362","ko04621","K04395"
"12363","ko04621","K04394"
"12364","ko04621","K20917"
"12365","ko04621","K05130"
"12366","ko04621","K05131"
"12367","ko04621","K11217"
"12368","ko04621","K11219"
"12369","ko04621","K11220"
"12370","ko04621","K11221"
"12371","ko04621","K04693"
"12372","ko04621","K10160"
"12373","ko04621","K05842"
"12374","ko04621","K04729"
"12375","ko04621","K04733"
"12376","ko04621","K12654"
"12377","ko04621","K08727"
"12378","ko04621","K08846"
"12379","ko04621","K07210"
"12380","ko04621","K04467"
"12381","ko04621","K07209"
"12382","ko04621","K02581"
"12383","ko04621","K04734"
"12384","ko04621","K02580"
"12385","ko04621","K04735"
"12386","ko04621","K04519"
"12387","ko04621","K05482"
"12388","ko04621","K05405"
"12389","ko04621","K03156"
"12390","ko04621","K10030"
"12391","ko04621","K05505"
"12392","ko04621","K14624"
"12393","ko04621","K12499"
"12394","ko04621","K13916"
"12395","ko04621","K10165"
"12396","ko04621","K04427"
"12397","ko04621","K04403"
"12398","ko04621","K04404"
"12399","ko04621","K12793"
"12400","ko04621","K04371"
"12401","ko04621","K04440"
"12402","ko04621","K04441"
"12403","ko04621","K04448"
"12404","ko04621","K17890"
"12405","ko04621","K08339"
"12406","ko04621","K08336"
"12407","ko04621","K08341"
"12408","ko04621","K12795"
"12409","ko04621","K20894"
"12410","ko04621","K10630"
"12411","ko04621","K11974"
"12412","ko04621","K04725"
"12413","ko04621","K12797"
"12414","ko04621","K12792"
"12415","ko04621","K12796"
"12416","ko04621","K16060"
"12417","ko04621","K03173"
"12418","ko04621","K09849"
