"","log2FoldChange","padj"
"KXJ19134.1",-0.686281092549227,3.42437585156954e-05
"KXJ19136.1",3.8047203028736,0.00764715694588458
"KXJ19137.1",0.721323220567783,0.00791470424407876
"KXJ19140.1",0.917220144192726,0.00522106206660208
"KXJ19143.1",-1.34875020912655,0.000510205712787799
"KXJ19145.1",-0.720692267450307,0.0354867621023656
"KXJ19148.1",1.47129305764196,0.00859617509703344
"KXJ19155.1",-1.32632629459121,0.00675213365738701
"KXJ19172.1",-1.59663424197662,0.0284258983875305
"KXJ19181.1",1.02652868695951,0.0080526479021493
"KXJ19183.1",-1.44487536381117,0.0378450860978767
"KXJ19184.1",-0.939433891812323,0.0325566380031489
"KXJ19190.1",1.71234161972189,0.0150032167741187
"KXJ19193.1",0.891300913902941,0.00635364853419664
"KXJ19201.1",0.930581280002708,0.00070107811518866
"KXJ19202.1",2.06159553481045,0.0178981399159778
"KXJ19203.1",1.09663255715999,0.0405664458130225
"KXJ19205.1",1.71650770937865,5.45613189622311e-06
"KXJ19208.1",2.6937061550663,6.8285275178396e-05
"KXJ19211.1",0.952424867642313,0.00174943785372431
"KXJ19216.1",1.16132411073508,0.000112471649333884
"KXJ19226.1",-1.05565147853019,0.000320723140877784
"KXJ19228.1",-1.18700714449489,0.0197471262127364
"KXJ19232.1",1.97649476208266,0.00204090545038481
"KXJ19240.1",0.9979323569817,0.0338184771362444
"KXJ19242.1",0.484789328595394,0.00622827855679536
"KXJ19250.1",0.501134145633397,0.0319992485756541
"KXJ19260.1",-1.09022169113035,0.00280460317192822
"KXJ19262.1",0.578865700170794,0.0312641124822122
"KXJ19274.1",-1.28051210320327,0.0195935126044076
"KXJ19277.1",1.70592671011275,0.00234259164900723
"KXJ19279.1",0.765474202340047,0.0127689240045187
"KXJ19280.1",0.681085091902404,0.0322341701877123
"KXJ19281.1",-1.76724854209069,0.0337499858991167
"KXJ19292.1",0.671325289056121,0.00291951916016906
"KXJ19303.1",1.60259785270962,0.000129262860030781
"KXJ19311.1",0.486675319867881,0.037193184924773
"KXJ19317.1",1.44827529840635,0.00929517387486829
"KXJ19320.1",3.47735176345457,3.76010408163501e-06
"KXJ19325.1",-2.00271199311077,3.38890699788177e-05
"KXJ19329.1",-0.699242287383159,0.0146385534251838
"KXJ19334.1",2.36569630500938,0.00241082023158549
"KXJ19335.1",1.76539426715824,1.14294114925242e-09
"KXJ19336.1",1.63401854338281,2.49550563856551e-07
"KXJ19340.1",0.563423863923129,0.00247094619034783
"KXJ19342.1",1.44178870341377,0.0137860826587989
"KXJ19346.1",1.04913871901776,0.00119967121913394
"KXJ19347.1",-0.807826522147171,0.00181930000459741
"KXJ19352.1",-1.31526454897575,0.0027506512542967
"KXJ19361.1",8.35648463395629,2.6210534124731e-08
"KXJ19363.1",0.539593909272693,0.0327045847646488
"KXJ19366.1",1.23273162102051,0.0401829784184823
"KXJ19370.1",0.677277225050115,0.0146385534251838
"KXJ19371.1",2.10978951716618,0.000603085372481306
"KXJ19377.1",-0.447281768687288,0.0476143938874288
"KXJ19379.1",-2.19791459819387,0.00564557305048082
"KXJ19398.1",-0.761760082161987,0.0143886273682411
"KXJ19402.1",-1.93011228056042,0.0343270460545588
"KXJ19408.1",2.56540218013715,8.19971170276589e-08
"KXJ19409.1",-0.545490901665565,0.0449129094076417
"KXJ19413.1",1.28218910989095,0.0059190428689168
"KXJ19417.1",1.90362891849485,4.54265503410382e-05
"KXJ19418.1",1.68713163200501,0.00101943635505327
"KXJ19419.1",0.81643412110177,0.0353204979858769
"KXJ19438.1",0.746599553721011,0.0268712284371671
"KXJ19446.1",0.376761722214025,0.0197979423020465
"KXJ19451.1",-0.897629931969423,3.85439068975754e-05
"KXJ19453.1",-2.32872026389723,7.07917783018427e-06
"KXJ19459.1",-2.22059372600103,0.00247045951742127
"KXJ19466.1",2.0467020845994,0.000134300000253765
"KXJ19469.1",0.953554146391073,0.00672562420364389
"KXJ19475.1",-0.739892295124254,6.03450005198529e-05
"KXJ19478.1",1.52920080156673,0.000282609387738353
"KXJ19485.1",2.31671859671012,0.00283361719556547
"KXJ19490.1",3.63457471816701,0.000602624249391247
"KXJ19491.1",0.717865075330796,0.00422441972524855
"KXJ19493.1",0.898002218316089,0.0406206663781221
"KXJ19494.1",-1.19903853312113,0.00463677533339129
"KXJ19497.1",1.37730221348511,0.028789386595108
"KXJ19499.1",-0.824223742992454,0.0102365986381015
"KXJ19501.1",1.42441806671788,0.0046589489037858
"KXJ19508.1",-0.856417049060401,0.000893714819122692
"KXJ19510.1",0.552677366582441,0.0379620652928717
"KXJ19512.1",0.622571365926036,0.0107355275032305
"KXJ19513.1",-0.830491069822893,0.018068373675236
"KXJ19536.1",-1.59262554591566,0.00141816707641046
"KXJ19540.1",-1.04349507016102,0.035734769839815
"KXJ19542.1",0.930508894205411,0.0184602261679471
"KXJ19566.1",0.737396625991112,0.0270630200527669
"KXJ19569.1",0.497246624262004,0.0014922991337597
"KXJ19573.1",-0.890305570465278,0.00409113339453077
"KXJ19574.1",-1.09561899039834,0.0212582140894121
"KXJ19579.1",-1.01234334574945,2.79325626149712e-05
"KXJ19582.1",-1.17104288386799,0.012902276427143
"KXJ19584.1",0.552195929668805,0.0264385582997886
"KXJ19588.1",1.05790132504779,0.0385296200263741
"KXJ19589.1",-0.342757643462438,0.0126075896152723
"KXJ19605.1",-1.09644755786647,0.0180923910432256
"KXJ19606.1",2.35033495073945,0.000152380206733931
"KXJ19607.1",0.68611003212526,0.00174242080807768
"KXJ19616.1",-0.991259611961719,0.0131452101807315
"KXJ19622.1",2.62521060832467,0.00929517387486829
"KXJ19635.1",3.97396168719475,0.000491247122253532
"KXJ19638.1",-1.36826398980199,0.00355669705407787
"KXJ19645.1",1.04114845348469,1.20937070966973e-07
"KXJ19659.1",0.782021809222382,0.00264311971094959
"KXJ19661.1",-2.32873123358933,0.00870092312128565
"KXJ19678.1",1.10336126721603,0.000280423085993793
"KXJ19697.1",1.42498113395942,2.18730399310658e-06
"KXJ19714.1",-0.636559095993538,0.0497836012769803
"KXJ19719.1",6.05195409847692,0.00686531193867703
"KXJ19720.1",0.691266812909519,0.0267071590355824
"KXJ19724.1",0.704984222327462,0.0342131594301117
"KXJ19779.1",-0.668754184875123,0.044541661971194
"KXJ19781.1",0.900597664817376,0.00523578370644542
"KXJ19783.1",1.62431098088236,0.00392103014014997
"KXJ19788.1",0.671009938934827,0.0130774196215639
"KXJ19794.1",0.727842164361409,0.0134195381121501
"KXJ19796.1",-1.44564943808002,0.016056629039765
"KXJ19801.1",3.86004839633821,0.00566873486187539
"KXJ19806.1",1.80405735378251,0.00684575903461507
"KXJ19807.1",-1.22451142633639,0.00234722237397256
"KXJ19811.1",0.703653032257752,0.00548343851682623
"KXJ19816.1",1.616224429699,0.000140635144494832
"KXJ19817.1",0.778668012887124,0.0244537882609548
"KXJ19820.1",1.19557023911758,0.00252008703167509
"KXJ19821.1",0.767838273422786,0.00109206995418262
"KXJ19822.1",-0.563457689277983,0.0321804263976927
"KXJ19828.1",1.38688853946521,0.00866503930489406
"KXJ19835.1",1.32522690106956,0.000402362556868069
"KXJ19840.1",-0.602924817203229,0.0313619098119068
"KXJ19845.1",0.894826538718616,0.00100514468763141
"KXJ19852.1",-0.566093290468029,0.00460499557727923
"KXJ19853.1",-0.626243778713175,0.0193127664823803
"KXJ19856.1",1.39511247915994,0.0460166607979832
"KXJ19870.1",0.466708871395476,0.0342131594301117
"KXJ19880.1",-1.80335258488593,0.000554896969650688
"KXJ19923.1",-1.23971951493485,0.0361801853389934
"KXJ19931.1",-2.0529756384501,0.00714836861684096
"KXJ19937.1",-1.43708509146855,0.00452460828589891
"KXJ19945.1",1.20914749146715,0.00620544670921874
"KXJ19947.1",1.52184650808559,0.0021384744763579
"KXJ19964.1",2.59799256508706,1.36732150833704e-05
"KXJ19966.1",1.21440910530571,0.0083748137945073
"KXJ19984.1",-1.58872546787981,0.0377926472422565
"KXJ19985.1",-1.39037454187525,0.0495820894968651
"KXJ19993.1",-1.18339924452584,0.0124706041278472
"KXJ20008.1",-1.07722733421488,0.00220569242157003
"KXJ20020.1",2.75612445379375,5.02454643948577e-06
"KXJ20022.1",2.33647177426843,9.66854195248207e-06
"KXJ20028.1",2.74821057121493,0.000243517616263037
"KXJ20031.1",5.52853126813411,1.84236823852566e-13
"KXJ20033.1",1.31787541973683,2.27008529765362e-05
"KXJ20035.1",-1.72547268472843,0.00549232357566461
"KXJ20037.1",3.79254608480408,3.5667574356644e-05
"KXJ20042.1",1.68884977544987,0.027718291924714
"KXJ20057.1",-0.525714042855886,0.0138673150164015
"KXJ20060.1",0.938870407154656,0.000510205712787799
"KXJ20062.1",1.65203766788774,1.57996796411902e-06
"KXJ20064.1",-0.7963590154886,0.00476792129487335
"KXJ20065.1",1.46927022326136,1.19683250589031e-06
"KXJ20068.1",2.89065853902132,0.0301783511747423
"KXJ20070.1",1.52657670929607,1.78963815723242e-07
"KXJ20071.1",2.96131144370949,0.0192623075472613
"KXJ20079.1",-0.787215135814357,0.041525372249448
"KXJ20082.1",-0.510801139326128,0.0494682677345367
"KXJ20083.1",-2.3608076949606,0.00348713628551508
"KXJ20095.1",2.66792086759006,0.0070783654955908
"KXJ20110.1",2.50214339558263,9.39281519101924e-06
"KXJ20119.1",-0.773207077203833,0.0236840123929613
"KXJ20127.1",0.564067032590494,0.00245976562562357
"KXJ20130.1",2.50098757628366,0.0106629476478401
"KXJ20131.1",0.420005495304405,0.0421061899541466
"KXJ20133.1",0.893398585526203,0.0262867785796939
"KXJ20135.1",0.663805250924328,0.0160110983421401
"KXJ20137.1",-0.688705405642892,0.0333511927293473
"KXJ20138.1",-0.862297319403371,0.00610873851452177
"KXJ20140.1",-1.65666269987636,0.0294990767631179
"KXJ20145.1",-0.76797319707033,0.0160448260791965
"KXJ20150.1",-0.767579534285762,0.00236793173520605
"KXJ20153.1",1.09594870136875,0.0390401048326949
"KXJ20156.1",-0.973503936102794,0.0046260733515437
"KXJ20158.1",-0.565146413591672,0.0449129094076417
"KXJ20159.1",-1.26223480473887,0.0298061687975959
"KXJ20162.1",-0.709215191890212,0.0175090085364611
"KXJ20169.1",0.933968322768825,0.0227395331000663
"KXJ20173.1",0.592079512866219,0.0227719096587764
"KXJ20174.1",1.85842817260736,0.000775362116552797
"KXJ20184.1",-1.16486701018583,0.00659169582182862
"KXJ20187.1",-1.19604514537693,9.28168716551703e-08
"KXJ20189.1",3.56998191586805,1.73971254605915e-08
"KXJ20190.1",0.597121718115315,0.0012161647023618
"KXJ20197.1",2.53023015253517,3.52014177234375e-10
"KXJ20201.1",-1.31272252270206,0.0182625125545164
"KXJ20202.1",-1.49503463947035,0.00383992029448765
"KXJ20204.1",-0.652662800289979,0.020257576105408
"KXJ20206.1",3.62287065183987,1.56153972448463e-09
"KXJ20213.1",1.58257429011904,0.000123032773848124
"KXJ20232.1",-1.29422332636676,0.00390682682983143
"KXJ20235.1",-0.623691039322461,0.0301783511747423
"KXJ20239.1",-2.46857747852661,0.00559735820228602
"KXJ20240.1",-1.79322383432393,0.00453742663893754
"KXJ20243.1",-2.03010461291962,0.0134179506829775
"KXJ20247.1",-1.50014017422841,9.34541697656513e-06
"KXJ20258.1",3.49138368286044,0.0234541595630084
"KXJ20259.1",1.8819353126748,4.74979114768114e-07
"KXJ20261.1",3.80780966233159,2.92299318567412e-06
"KXJ20264.1",-1.43090911049277,0.000466373908142543
"KXJ20265.1",-1.70104006184899,1.75620392810145e-08
"KXJ20266.1",0.904124352375209,0.00293859750285398
"KXJ20268.1",1.78656739441879,0.0180742858420896
"KXJ20269.1",0.687610258547361,0.0147544086076265
"KXJ20270.1",-0.682779152481902,0.0471931795434219
"KXJ20275.1",0.76495759603485,0.00219614400143071
"KXJ20287.1",3.29158087315199,0.000596821872422439
"KXJ20301.1",0.773571198209952,0.0395489944983205
"KXJ20310.1",2.16589246935266,0.026982326513384
"KXJ20313.1",0.745170121937329,0.00272467318022611
"KXJ20318.1",0.885303844330797,0.0139582165963562
"KXJ20320.1",-1.12801414762972,0.00539170531105341
"KXJ20332.1",-2.3057368798377,0.0100374416914302
"KXJ20333.1",2.26777448707411,0.000554896969650688
"KXJ20335.1",0.552141587392108,0.0387230749663553
"KXJ20338.1",1.9708194554317,8.89956120311292e-05
"KXJ20339.1",3.25112447976909,0.0308732976936709
"KXJ20342.1",-0.912851643510251,0.00112790065708785
"KXJ20347.1",0.666701982799831,0.00399222211645455
"KXJ20355.1",-1.14958858422535,0.000332725604813807
"KXJ20358.1",-1.01379759638915,0.0067489647688397
"KXJ20359.1",1.56951769965489,0.00012339077854388
"KXJ20361.1",0.804534064597022,0.00728026639591885
"KXJ20373.1",0.971555893514836,0.0424635176632802
"KXJ20386.1",-0.934492294011683,0.000252662760540175
"KXJ20388.1",3.96454693314754,0.00157226930157248
"KXJ20392.1",1.40589709621759,7.44441771974093e-06
"KXJ20393.1",2.25583578984531,2.60003726489788e-05
"KXJ20395.1",-1.2929268847842,0.00126739903266228
"KXJ20403.1",0.750761786512982,0.00324924519158121
"KXJ20407.1",-1.19545406730922,0.0110785027138033
"KXJ20408.1",-0.48979240429308,0.0387575084716804
"KXJ20411.1",-0.870167846092476,0.00660067756270576
"KXJ20423.1",0.671115036190343,0.0172887555536184
"KXJ20426.1",-1.08635610653629,0.000262918162850957
"KXJ20427.1",1.57113404146625,0.0496501993963576
"KXJ20431.1",-0.856106557733466,0.0363191187060051
"KXJ20439.1",-0.330744394387839,0.0338875533475884
"KXJ20441.1",-0.771934092889823,0.00381700086144692
"KXJ20443.1",-2.80767530898647,0.00405313328368157
"KXJ20451.1",1.44639316125544,0.00174496153022591
"KXJ20460.1",-1.7279524093222,0.000144687881772707
"KXJ20465.1",2.49226072041248,0.000167606349695012
"KXJ20466.1",0.979919851746277,0.0036390415624658
"KXJ20468.1",1.22800616416793,0.0492549924485013
"KXJ20476.1",-0.907872088115262,0.000175607837564814
"KXJ20479.1",0.761664178850777,0.0487162079114775
"KXJ20490.1",2.32448704040592,0.00118007967614079
"KXJ20491.1",-0.605642593325014,0.0129807605867812
"KXJ20497.1",1.68761083362342,0.00603275061340327
"KXJ20523.1",1.83923146449994,1.15579658178037e-06
"KXJ20531.1",-0.714266628783409,0.027729908412028
"KXJ20533.1",2.19429856943297,2.74046527201341e-08
"KXJ20536.1",2.59214699118407,0.0180923910432256
"KXJ20538.1",-0.965102596749201,0.00549232357566461
"KXJ20539.1",3.10399138831379,0.000810072990822288
"KXJ20545.1",-0.891801501313127,0.0460963568856717
"KXJ20547.1",-2.02803057019949,0.000348071233220866
"KXJ20549.1",0.752032458156725,0.0225201414769309
"KXJ20553.1",-0.515952473794185,0.01284772715243
"KXJ20638.1",1.05697018581974,0.00380464770333514
"KXJ20671.1",1.15549902325295,0.001416049762812
"KXJ20680.1",-0.762764708496415,0.0113415657237312
"KXJ20681.1",-0.960024153129282,0.0426247149995639
"KXJ20689.1",-1.68859276081888,0.00459329921503542
"KXJ20694.1",1.26759400166485,0.0243109507275203
"KXJ20704.1",3.82531539818382,0.0175089363120737
"KXJ20707.1",0.573601383858835,0.0248051633727998
"KXJ20721.1",1.75597379543367,3.05452103185127e-05
"KXJ20750.1",-1.38086203626257,0.0385883300074352
"KXJ20760.1",0.984612907654579,0.0184099058169264
"KXJ20765.1",-2.41363056176817,2.00483143513336e-06
"KXJ20768.1",0.728763700798535,0.0154640371746037
"KXJ20769.1",1.27098161577822,0.000242126610580919
"KXJ20785.1",-0.694991438376395,0.0484436024019006
"KXJ20793.1",0.986647339000417,0.00675213365738701
"KXJ20797.1",0.596070713302683,0.00266844061773756
"KXJ20808.1",-1.12587767577031,0.00422089004108204
"KXJ20813.1",0.793597359114528,0.0175089363120737
"KXJ20816.1",1.21976828660108,0.000497124970680086
"KXJ20818.1",-0.603522974483852,0.00470296634109464
"KXJ20824.1",-1.23664494694586,0.0108209827820209
"KXJ20826.1",0.549333867965868,0.0312641124822122
"KXJ20827.1",1.12579873714407,4.67648774284157e-05
"KXJ20829.1",0.834433583063704,0.0129188037159532
"KXJ20832.1",1.75161933539594,0.0116336099792603
"KXJ20833.1",1.33566474740862,0.010456480464049
"KXJ20836.1",0.533618887740985,0.00234508692456141
"KXJ20839.1",-1.37550580921042,0.00760860104416232
"KXJ20842.1",0.690922549178452,0.0158568805227408
"KXJ20847.1",1.38794076307971,1.4443509677423e-05
"KXJ20856.1",-0.757844657696749,0.0216943894690106
"KXJ20869.1",-1.93187894495899,1.07769883938984e-05
"KXJ20871.1",0.870233321340561,0.0303618504296205
"KXJ20877.1",1.02706429817195,0.00338743472008254
"KXJ20887.1",-1.21632514362657,0.00221299638009255
"KXJ20888.1",-0.965798879693805,0.0139549424860403
"KXJ20889.1",-2.37693065518005,0.000687317075839396
"KXJ20890.1",1.03831663269028,0.00154534094569679
"KXJ20894.1",1.49604696281696,0.0136133950265291
"KXJ20900.1",-1.08021817148624,0.0245640025034588
"KXJ20904.1",-1.47978578182308,0.00370966364659037
"KXJ20907.1",-1.87558641246132,0.00344061765137168
"KXJ20908.1",1.8043865533971,0.0190273904430954
"KXJ20912.1",0.585521481634882,0.0172078834337522
"KXJ20915.1",2.70224604914932,0.00787171772461481
"KXJ20919.1",-0.631529707379475,0.042563286050854
"KXJ20920.1",1.92211510221043,0.0192880977744828
"KXJ20921.1",3.48947406337215,3.38890699788177e-05
"KXJ20929.1",1.21971476994625,0.0102912052123223
"KXJ20939.1",0.813583962270899,0.0332838930016313
"KXJ20940.1",6.06086590949269,5.64598305170397e-09
"KXJ20942.1",1.51702663162498,0.0142481637187781
"KXJ20944.1",-1.85989663522053,0.00326553901258758
"KXJ20945.1",3.11550073737416,0.0297429950119249
"KXJ20947.1",-1.31764789820171,0.00103212018676836
"KXJ20955.1",1.25382045979592,0.0401829784184823
"KXJ20959.1",-3.10784267863828,0.00152827582468835
"KXJ20962.1",-0.858913380483584,0.0431497174202554
"KXJ20965.1",1.64789242229935,2.55885455879158e-07
"KXJ20966.1",1.30325832592448,3.29344120710714e-05
"KXJ20967.1",-2.19120178178601,0.00986121836762136
"KXJ20986.1",1.18839337859104,0.00743819059386423
"KXJ20992.1",0.74257704792606,0.00225979487074631
"KXJ20999.1",0.297029449971744,0.0206882276941337
"KXJ21006.1",-0.681342653997926,0.00816885036436346
"KXJ21007.1",1.65337846664374,0.00015558712171069
"KXJ21047.1",-0.646831518187501,0.0267485056456879
"KXJ21059.1",2.38196832348918,0.0486338568589727
"KXJ21064.1",-1.2753475914807,0.0132726398757719
"KXJ21067.1",0.849672168136234,0.00467909671588086
"KXJ21075.1",-1.65268515004022,0.0419812390486177
"KXJ21080.1",1.04322373624172,0.00505480315333528
"KXJ21096.1",1.4324143960895,5.4755698963788e-05
"KXJ21106.1",2.13342253569005,0.0169409554977327
"KXJ21108.1",2.22675704829275,1.56153972448463e-09
"KXJ21112.1",1.25967665300049,3.99499603367941e-05
"KXJ21117.1",-2.03675775984664,0.00193878989071707
"KXJ21122.1",0.907837709000447,9.54042902003001e-05
"KXJ21130.1",1.03916561179219,0.00606938376971478
"KXJ21131.1",0.71166556606397,0.0128462874880636
"KXJ21136.1",-1.62978387161497,0.0204671089133383
"KXJ21140.1",0.819863202506506,0.0250734659381112
"KXJ21144.1",1.49324496898047,0.0218653241095638
"KXJ21146.1",2.70202311361995,0.00116258820981838
"KXJ21156.1",1.00107812907249,0.0121413237742349
"KXJ21157.1",-0.324278394686403,0.0325566380031489
"KXJ21168.1",-0.432127054904838,0.0358195371809604
"KXJ21173.1",-1.36233599457623,0.00138186117608604
"KXJ21177.1",0.318742852078587,0.0466381271478755
"KXJ21178.1",-0.673655462193872,0.00914945077241767
"KXJ21179.1",-0.720958969154185,0.0377973597168121
"KXJ21195.1",1.71045803757503,0.00694052509640153
"KXJ21198.1",-0.683640638786204,0.0435887930361699
"KXJ21200.1",-1.02588274571067,0.0127083347321085
"KXJ21201.1",-2.74439642988193,1.77393826694969e-09
"KXJ21220.1",4.23594852898844,3.84974723408837e-06
"KXJ21222.1",0.852757991071437,0.0306897403327047
"KXJ21223.1",0.830519089158267,0.00437838274283475
"KXJ21224.1",-0.541167292086483,0.0491862430586225
"KXJ21225.1",5.71144966569206,0.000129934671987397
"KXJ21230.1",2.59804741426378,1.16585015002492e-07
"KXJ21234.1",0.537768535466701,0.0350248143658753
"KXJ21236.1",1.90499143980357,0.0309493069344507
"KXJ21237.1",2.9311258732711,7.07917783018427e-06
"KXJ21238.1",0.79258661000622,3.26748508487226e-06
"KXJ21240.1",1.29508419481872,9.04303468812729e-07
"KXJ21255.1",-1.74584807789652,0.0106629476478401
"KXJ21260.1",3.75822410950617,6.3363969975797e-06
"KXJ21261.1",-1.38997478382631,0.000212387461293232
"KXJ21271.1",3.52967525016551,0.00161958799949266
"KXJ21272.1",3.42714777858524,0.0377970589699904
"KXJ21274.1",0.564484019337779,0.0434786841108559
"KXJ21282.1",-2.30980907239215,0.000103076334223205
"KXJ21293.1",1.53007718510396,0.00929812308368076
"KXJ21297.1",1.36722582879423,0.00264374531324354
"KXJ21299.1",1.42042851269972,0.000965104487329969
"KXJ21301.1",-1.00703453134876,0.00421567267590426
"KXJ21341.1",-1.0823053101856,0.00629358839095997
"KXJ21342.1",2.59206344127706,0.000678877714260242
"KXJ21345.1",1.31857542648828,2.3490020248114e-05
"KXJ21348.1",1.20486131468832,0.0316440136890263
"KXJ21351.1",1.20690233743359,0.0463995081291718
"KXJ21352.1",6.31169234650697,0.0128626613624934
"KXJ21353.1",1.43300486819267,0.000551333078169462
"KXJ21356.1",0.883137487129275,0.0376291051413055
"KXJ21363.1",0.751468785245245,0.0313973873847998
"KXJ21364.1",-0.904513594556037,0.0211147099391102
"KXJ21378.1",1.23069813505862,9.51882694054393e-05
"KXJ21400.1",0.965000540697004,0.0109168799640116
"KXJ21401.1",3.15559140721483,0.0039524951245882
"KXJ21405.1",-2.41841506678478,1.63467180383385e-05
"KXJ21410.1",1.18112479372749,0.0428843065415491
"KXJ21422.1",-1.97210590471259,3.1484068304915e-05
"KXJ21430.1",-1.21503529366417,0.0230680065490369
"KXJ21433.1",1.37496804507849,0.0228990178799518
"KXJ21435.1",1.0121868890684,0.00603475740815877
"KXJ21438.1",-0.582555684907156,0.0350658091878038
"KXJ21443.1",-0.926589095199525,0.00191657194184166
"KXJ21452.1",2.80027116477888,0.0433516012126421
"KXJ21471.1",-0.958395397484227,0.00421101907676718
"KXJ21517.1",-1.79612138010828,0.0328079489187506
"KXJ21530.1",4.83127606332036,0.0113727168930433
"KXJ21538.1",2.01855488072334,8.2508662173032e-06
"KXJ21542.1",-0.513561643415818,0.0328079489187506
"KXJ21552.1",1.31512416627413,0.0442543802830746
"KXJ21561.1",0.714515289957639,0.0190958562548393
"KXJ21568.1",-1.16863934189814,0.000122063894116253
"KXJ21583.1",0.801117631056341,0.000195993845784954
"KXJ21600.1",-2.35800144580661,4.67648774284157e-05
"KXJ21605.1",-1.11123934743559,0.0159098821606816
"KXJ21616.1",-0.487538153370543,0.0443980975882407
"KXJ21619.1",-0.962362115669849,0.0361073406841591
"KXJ21628.1",1.10668219308547,0.00858072527504776
"KXJ21638.1",-1.76523176313738,0.00549232357566461
"KXJ21639.1",1.1566284734362,0.0297095681242599
"KXJ21645.1",2.14866675638029,0.00278213264988312
"KXJ21646.1",-1.30964762449298,0.024577428801964
"KXJ21649.1",0.97952541797816,0.00943882023377397
"KXJ21654.1",1.82105421833852,0.00237052663199939
"KXJ21659.1",-0.94609796649193,0.0327045847646488
"KXJ21668.1",-1.31360372184178,0.00403206178164233
"KXJ21671.1",-1.09183037667712,0.000242954258688578
"KXJ21674.1",3.30571573064319,0.047002923756728
"KXJ21675.1",0.719260266381426,0.00430320041490108
"KXJ21680.1",0.734259470809546,0.0253697681055145
"KXJ21688.1",1.14940189894599,0.0017185796198734
"KXJ21690.1",-2.6201843509071,1.56820311419612e-08
"KXJ21691.1",-0.660332836615083,0.0164075900441277
"KXJ21692.1",-1.1320456393595,0.000133421495078992
"KXJ21693.1",0.70211290110068,0.0444035107633869
"KXJ21694.1",-0.69113464257788,0.0172078834337522
"KXJ21707.1",-0.583737980328981,0.00165144981551876
"KXJ21708.1",-0.402820584777616,0.00657863545155896
"KXJ21713.1",-0.380757295582271,0.023660278419756
"KXJ21716.1",-0.484238015431182,0.0322677854997153
"KXJ21717.1",0.839253920252498,0.000100399177825584
"KXJ21724.1",0.579713165610309,0.0319982564506965
"KXJ21732.1",1.75032029885519,0.011386232841742
"KXJ21733.1",2.14797905403293,8.94661762474838e-16
"KXJ21741.1",4.71190789177351,4.49807720689209e-06
"KXJ21756.1",2.81001290347271,0.0154910146289505
"KXJ21757.1",1.25413761593545,0.00726701418347612
"KXJ21780.1",3.45460934298606,0.00016866549736351
"KXJ21783.1",-1.67144968649696,0.000320723140877784
"KXJ21786.1",2.12877610688688,1.57582235601358e-07
"KXJ21803.1",1.59193646695728,2.91951945693899e-07
"KXJ21816.1",3.8690999124594,0.00264012676083025
"KXJ21826.1",0.720442790648922,0.0454286954509797
"KXJ21832.1",0.710723300317277,0.00830497682128058
"KXJ21842.1",-0.595525161960101,0.0120686859909798
"KXJ21843.1",-0.71232907874701,0.0178557320370929
"KXJ21848.1",0.852069888971954,0.00173805393293602
"KXJ21851.1",-1.56178745615487,0.0046979435105442
"KXJ21852.1",-1.09965503526845,0.037687575323118
"KXJ21861.1",1.63831530616791,5.47453900142091e-06
"KXJ21868.1",-0.727752362888873,0.0176453511031327
"KXJ21884.1",0.641470621009845,0.0203665884864298
"KXJ21891.1",0.880047331487381,6.02274465911287e-05
"KXJ21899.1",0.717591788725957,0.0114558863524058
"KXJ21901.1",-1.97959202681944,0.00299403391835255
"KXJ21905.1",-1.03576457617901,0.0419812390486177
"KXJ21912.1",0.533450701628981,0.00369947520438469
"KXJ21918.1",1.55132976495457,0.0109426657708482
"KXJ21919.1",0.699208342933912,0.00453521336401098
"KXJ21920.1",1.56646170078014,0.00577600298147804
"KXJ21934.1",1.8872235105722,2.13561313272126e-06
"KXJ21941.1",4.38750109535168,0.0212680516110462
"KXJ21948.1",-2.07286284872831,4.49807720689209e-06
"KXJ21967.1",2.76550879268967,9.16944119036761e-07
"KXJ21973.1",1.53164494498815,0.0435887930361699
"KXJ21974.1",-0.949531944625081,0.00345302123867126
"KXJ21979.1",-0.517293891432072,0.0258024538203979
"KXJ21985.1",-1.98735870512661,0.000210330309116029
"KXJ21994.1",1.51375212618478,0.0468836966821255
"KXJ21998.1",-0.802152610791409,0.000438592831748212
"KXJ22000.1",-1.0225843988466,0.000203696364438207
"KXJ22003.1",-1.35975504867812,0.000729841263566958
"KXJ22015.1",0.780739453063865,0.00864556907624775
"KXJ22021.1",-0.591637244029282,0.0193127664823803
"KXJ22034.1",1.20820661595466,0.000900837243450261
"KXJ22042.1",1.46994537367436,5.33203593452266e-05
"KXJ22043.1",-0.580584572275414,0.018314266903535
"KXJ22050.1",1.86260493715734,0.000309289839903211
"KXJ22053.1",1.10160965191105,0.00136726700777705
"KXJ22059.1",4.54761437979617,0.0351153366713845
"KXJ22060.1",1.23043353349749,0.0314759709886488
"KXJ22063.1",-0.761963573085182,0.0145928921900103
"KXJ22064.1",1.85732780233809,0.00840553309928838
"KXJ22073.1",-0.743894047654913,0.00259603824363855
"KXJ22074.1",0.809530210639813,0.000678877714260242
"KXJ22075.1",3.50529033117295,3.69045382749588e-09
"KXJ22080.1",-0.852607941157807,0.018600435775439
"KXJ22082.1",0.42963045287796,0.0249714325575434
"KXJ22083.1",1.77832874790917,0.00774864680416237
"KXJ22096.1",1.11171542396846,0.0272706983469697
"KXJ22101.1",0.910306145609555,2.26746788711348e-07
