"","log2FoldChange","padj","Factor"
"KXJ12433.1",0.687095899021835,0.000325058143000957,"Menthol_Menthol_vs_NoMenthol"
"KXJ12437.1",-1.91593611940127,0.0464903703587596,"Menthol_Menthol_vs_NoMenthol"
"KXJ12446.1",0.912121803173894,0.0411228396532554,"Menthol_Menthol_vs_NoMenthol"
"KXJ12459.1",-0.619897907414985,0.0422286284564273,"Menthol_Menthol_vs_NoMenthol"
"KXJ12508.1",-0.967388959654547,0.044520089468647,"Menthol_Menthol_vs_NoMenthol"
"KXJ12563.1",2.02773134208868,0.00108111975005527,"Menthol_Menthol_vs_NoMenthol"
"KXJ12564.1",0.97358559414934,4.53349304115874e-05,"Menthol_Menthol_vs_NoMenthol"
"KXJ12602.1",-0.615885353003628,0.0124239974653397,"Menthol_Menthol_vs_NoMenthol"
"KXJ12604.1",-0.539082040792274,0.0366633666018792,"Menthol_Menthol_vs_NoMenthol"
"KXJ12614.1",-0.635701255881949,0.0254212736839107,"Menthol_Menthol_vs_NoMenthol"
"KXJ12636.1",-1.38037819147087,0.000531981941359201,"Menthol_Menthol_vs_NoMenthol"
"KXJ12639.1",-0.335021259796512,0.046751988928609,"Menthol_Menthol_vs_NoMenthol"
"KXJ12662.1",-0.812877555600571,0.00059310072763721,"Menthol_Menthol_vs_NoMenthol"
"KXJ12668.1",1.40254210650992,0.0419612882442234,"Menthol_Menthol_vs_NoMenthol"
"KXJ12688.1",1.68224483969157,0.000460113874683552,"Menthol_Menthol_vs_NoMenthol"
"KXJ12730.1",1.28594586629679,0.00886856016321551,"Menthol_Menthol_vs_NoMenthol"
"KXJ12795.1",-0.899508503997085,0.000152441013541528,"Menthol_Menthol_vs_NoMenthol"
"KXJ12804.1",-0.655175746845524,0.0385911639168782,"Menthol_Menthol_vs_NoMenthol"
"KXJ12850.1",-1.14336927771291,0.0238910376450521,"Menthol_Menthol_vs_NoMenthol"
"KXJ12887.1",1.05392021684478,0.0115778804744185,"Menthol_Menthol_vs_NoMenthol"
"KXJ12897.1",-0.532428897034348,0.00595308055446691,"Menthol_Menthol_vs_NoMenthol"
"KXJ12927.1",0.940643102131049,0.0174392536472367,"Menthol_Menthol_vs_NoMenthol"
"KXJ12990.1",3.73654079804991,0.000115737855971288,"Menthol_Menthol_vs_NoMenthol"
"KXJ13049.1",-0.900614887938164,0.0319192165908056,"Menthol_Menthol_vs_NoMenthol"
"KXJ13051.1",0.945901236008742,0.00884262396274326,"Menthol_Menthol_vs_NoMenthol"
