"","log2FoldChange","padj","Factor"
"KXJ21277.1",6.01001241512185,4.71609900719923e-59,"Intercept"
"KXJ21278.1",10.1115166748623,0,"Intercept"
"KXJ21279.1",8.39124614863834,0,"Intercept"
"KXJ21280.1",7.08933474608146,0,"Intercept"
"KXJ21281.1",4.83283165430838,1.11391167336125e-99,"Intercept"
"KXJ21282.1",8.39903551654778,1.10364199968517e-130,"Intercept"
"KXJ21283.1",6.81238285414033,2.71355491374071e-275,"Intercept"
"KXJ21284.1",7.62532027084055,0,"Intercept"
"KXJ21285.1",7.76089825017206,0,"Intercept"
"KXJ21286.1",8.24976462620415,0,"Intercept"
"KXJ21287.1",4.50678335225293,1.08607970629215e-41,"Intercept"
"KXJ21288.1",4.75092601728173,1.06044522451151e-18,"Intercept"
"KXJ21289.1",8.87042722247274,4.87399880379931e-292,"Intercept"
"KXJ21290.1",7.20220236755061,0,"Intercept"
"KXJ21291.1",6.48174722771119,4.53476097187091e-81,"Intercept"
"KXJ21292.1",7.60854101956416,0,"Intercept"
"KXJ21293.1",5.31688393218988,1.54612993195899e-57,"Intercept"
"KXJ21294.1",4.41803308028802,7.69367920099888e-84,"Intercept"
"KXJ21295.1",6.76478570071781,2.96163833121484e-270,"Intercept"
"KXJ21296.1",11.9288693614008,0,"Intercept"
"KXJ21297.1",5.2261188330359,1.99106629574268e-87,"Intercept"
"KXJ21298.1",9.33266365238152,0,"Intercept"
"KXJ21299.1",6.67956422396441,5.81739739648961e-158,"Intercept"
"KXJ21300.1",1.69159589268814,0.00538110878692398,"Intercept"
"KXJ21301.1",7.74020960964261,0,"Intercept"
"KXJ21302.1",8.79321554003081,4.46540835884259e-56,"Intercept"
"KXJ21303.1",8.95146392343486,0,"Intercept"
"KXJ21304.1",5.88765586859485,1.01643190346579e-297,"Intercept"
"KXJ21305.1",6.2913378206526,0,"Intercept"
"KXJ21306.1",5.06559097734396,3.16326965695895e-158,"Intercept"
"KXJ21307.1",7.97361866865841,0,"Intercept"
"KXJ21308.1",1.97453437534928,0.000352719877707576,"Intercept"
"KXJ21309.1",7.4880430155037,2.67169315295153e-152,"Intercept"
"KXJ21310.1",6.67559576267497,1.32484534170224e-50,"Intercept"
"KXJ21311.1",4.58543027318459,9.9264033575197e-63,"Intercept"
"KXJ21312.1",5.60554613012261,6.03806291059638e-124,"Intercept"
"KXJ21313.1",4.66480613268843,1.0867748764936e-63,"Intercept"
"KXJ21315.1",6.26761269150145,2.18134529494327e-64,"Intercept"
"KXJ21316.1",6.54803988695027,1.46118914172817e-130,"Intercept"
"KXJ21317.1",8.77669295375421,0,"Intercept"
"KXJ21318.1",7.48654642197573,0,"Intercept"
"KXJ21319.1",11.5283413328812,0,"Intercept"
"KXJ21320.1",6.74488700908516,0,"Intercept"
"KXJ21321.1",6.52004596249516,5.46049549578375e-288,"Intercept"
"KXJ21322.1",4.56835285946286,6.51768033003273e-24,"Intercept"
"KXJ21323.1",7.22418937203327,0,"Intercept"
"KXJ21324.1",6.38935979826423,0,"Intercept"
"KXJ21325.1",7.98744178602425,5.45902907531258e-229,"Intercept"
"KXJ21326.1",6.40033656245936,1.10414375161813e-165,"Intercept"
"KXJ21327.1",7.42510131026904,8.27757191861847e-112,"Intercept"
"KXJ21328.1",2.54518582719698,0.000116814450775197,"Intercept"
"KXJ21329.1",7.67618280957873,0,"Intercept"
"KXJ21330.1",2.42827848768516,3.52924559664303e-06,"Intercept"
"KXJ21331.1",11.9691564991544,0,"Intercept"
"KXJ21332.1",3.30726924638382,7.40338048672628e-07,"Intercept"
"KXJ21333.1",8.51053768002245,0,"Intercept"
"KXJ21334.1",5.54415100752845,1.50203085808601e-224,"Intercept"
"KXJ21335.1",4.27196151798794,2.34949547597111e-29,"Intercept"
"KXJ21336.1",3.60003361466854,4.46963283339155e-07,"Intercept"
"KXJ21337.1",4.06484001484574,2.84384204601529e-19,"Intercept"
"KXJ21338.1",6.88199712804733,2.58345128645192e-163,"Intercept"
"KXJ21339.1",7.64525833715629,8.95882488215072e-149,"Intercept"
"KXJ21340.1",5.60238498337847,2.72846555502304e-70,"Intercept"
"KXJ21341.1",5.98982662807813,4.14106081393586e-171,"Intercept"
"KXJ21342.1",8.7157403726957,4.91784135951226e-87,"Intercept"
"KXJ21343.1",2.70985254100559,8.98101872031366e-06,"Intercept"
"KXJ21344.1",5.07095292404156,4.89894935024946e-23,"Intercept"
"KXJ21345.1",8.32995224061368,0,"Intercept"
"KXJ21346.1",2.83287195422524,1.03421779839165e-06,"Intercept"
"KXJ21347.1",4.65401187628345,4.68109756238222e-38,"Intercept"
"KXJ21348.1",8.62074925351508,4.42664600958849e-176,"Intercept"
"KXJ21349.1",10.9149601059527,3.10619243590788e-267,"Intercept"
"KXJ21350.1",6.69360077782996,9.04281612568793e-85,"Intercept"
"KXJ21351.1",9.26248609582588,5.81082333834682e-178,"Intercept"
"KXJ21353.1",6.58148474495269,1.26733766031478e-162,"Intercept"
"KXJ21354.1",2.21968487923149,0.000367215166569448,"Intercept"
"KXJ21355.1",7.35915410231522,0,"Intercept"
"KXJ21356.1",3.70186142006721,7.52935682378751e-53,"Intercept"
"KXJ21357.1",1.9545289784856,7.5474889771359e-06,"Intercept"
"KXJ21358.1",5.22902541971435,5.82943238888458e-36,"Intercept"
"KXJ21359.1",6.70388877881433,9.28238560053082e-286,"Intercept"
"KXJ21360.1",1.82904267124201,0.000575467460392324,"Intercept"
"KXJ21362.1",4.81216509025567,3.6935612591266e-117,"Intercept"
"KXJ21363.1",5.2407205286317,2.0657166608281e-160,"Intercept"
"KXJ21364.1",6.20284640847617,2.75590620273347e-191,"Intercept"
"KXJ21365.1",3.22628901356311,3.74273603554093e-13,"Intercept"
"KXJ21366.1",6.84911562447538,0,"Intercept"
"KXJ21367.1",10.2025447843542,0,"Intercept"
"KXJ21368.1",4.85246918792007,1.77409425646104e-40,"Intercept"
"KXJ21369.1",5.39463509548151,1.20172849889154e-174,"Intercept"
"KXJ21370.1",2.02681806528577,0.0345996813597835,"Intercept"
"KXJ21371.1",6.91600307220141,0,"Intercept"
"KXJ21372.1",4.81692622271679,4.88316979751981e-113,"Intercept"
"KXJ21373.1",4.6962399396589,3.09994670642759e-47,"Intercept"
"KXJ21374.1",5.99238100685117,2.65833303221686e-214,"Intercept"
"KXJ21375.1",8.03085969132204,0,"Intercept"
"KXJ21377.1",7.75002397893374,1.65093282779909e-20,"Intercept"
"KXJ21378.1",6.86286538884869,3.72714048919145e-295,"Intercept"
"KXJ21379.1",2.30038788309859,7.89498110529919e-05,"Intercept"
"KXJ21380.1",7.86600961351957,3.31344894366478e-245,"Intercept"
"KXJ21381.1",4.26979907178395,2.58494568196126e-73,"Intercept"
"KXJ21382.1",2.41673345944065,6.67356156291421e-06,"Intercept"
"KXJ21383.1",2.70229548117222,3.23738781199448e-08,"Intercept"
"KXJ21384.1",6.63492346996921,9.64040410803195e-151,"Intercept"
"KXJ21385.1",2.71589921084202,1.03380364513988e-15,"Intercept"
"KXJ21386.1",3.4770306206799,1.70604306447667e-37,"Intercept"
"KXJ21387.1",5.34373783406148,9.26600401697613e-155,"Intercept"
"KXJ21389.1",6.4804648966621,0,"Intercept"
"KXJ21390.1",6.72111083441144,3.20243289193243e-243,"Intercept"
"KXJ21391.1",7.19596806848806,0,"Intercept"
"KXJ21392.1",6.55475013258331,2.16092008032134e-62,"Intercept"
"KXJ21393.1",9.2732114825022,0,"Intercept"
"KXJ21394.1",8.37716975973095,4.11600346463556e-266,"Intercept"
"KXJ21395.1",6.5247831333279,7.66324276068422e-139,"Intercept"
"KXJ21396.1",4.24410460735826,1.28406930879811e-56,"Intercept"
"KXJ21397.1",2.88035719123889,1.66067396240817e-11,"Intercept"
"KXJ21398.1",6.65825212982655,8.72164754687419e-218,"Intercept"
"KXJ21399.1",10.744097532407,0,"Intercept"
"KXJ21400.1",7.66394991565227,2.24308713306041e-287,"Intercept"
"KXJ21401.1",9.8008243527806,1.50104857928257e-56,"Intercept"
"KXJ21403.1",10.3731889118321,0,"Intercept"
"KXJ21404.1",1.90355085828748,0.00176311485923019,"Intercept"
"KXJ21405.1",7.76902577206619,2.56266671208847e-124,"Intercept"
"KXJ21406.1",6.59920311575239,2.12231874605328e-36,"Intercept"
"KXJ21407.1",6.21411117278644,9.9232945092993e-94,"Intercept"
"KXJ21408.1",6.15333165971653,7.07336661317157e-123,"Intercept"
"KXJ21409.1",4.15888743872858,1.80145968319551e-28,"Intercept"
"KXJ21410.1",4.92269134180125,1.13080984105553e-53,"Intercept"
"KXJ21411.1",8.44863168960029,0,"Intercept"
"KXJ21412.1",8.15381060658185,4.99051046827851e-266,"Intercept"
"KXJ21413.1",8.67826958262761,1.43122482020235e-303,"Intercept"
"KXJ21414.1",6.26824720309776,2.03853738034473e-141,"Intercept"
"KXJ21415.1",9.19063669730032,0,"Intercept"
"KXJ21416.1",7.18554224483842,0,"Intercept"
"KXJ21417.1",5.65584536107507,4.10530772403145e-128,"Intercept"
"KXJ21418.1",3.59525533930546,4.62509348014292e-68,"Intercept"
"KXJ21419.1",8.43407604615705,0,"Intercept"
"KXJ21420.1",10.3649832299964,2.72304507773525e-28,"Intercept"
"KXJ21421.1",5.81850358606831,2.12684330494882e-207,"Intercept"
"KXJ21422.1",7.75590477008512,1.45540801242676e-174,"Intercept"
"KXJ21423.1",3.73616005722192,5.50619364717592e-11,"Intercept"
"KXJ21424.1",8.01709781385803,0,"Intercept"
"KXJ21425.1",4.26016390193602,7.28609025534965e-22,"Intercept"
"KXJ21426.1",10.2547488381381,0,"Intercept"
"KXJ21427.1",7.06337360132583,0,"Intercept"
"KXJ21428.1",2.71761660232812,8.71573298300966e-13,"Intercept"
"KXJ21430.1",7.95476166021776,8.56054789872784e-165,"Intercept"
"KXJ21431.1",6.5360734415901,0,"Intercept"
"KXJ21432.1",7.088927799635,0,"Intercept"
"KXJ21433.1",4.66649488393096,1.40340163965891e-43,"Intercept"
"KXJ21434.1",5.02269575155479,1.86452528798297e-83,"Intercept"
"KXJ21435.1",7.91123467931564,0,"Intercept"
"KXJ21436.1",2.84853966451204,9.07511835730025e-12,"Intercept"
"KXJ21437.1",4.56375233777248,4.15298206771684e-45,"Intercept"
"KXJ21438.1",6.48004777330598,0,"Intercept"
"KXJ21439.1",6.30182100281889,4.1660718278401e-127,"Intercept"
"KXJ21440.1",7.36379486398295,0,"Intercept"
"KXJ21441.1",6.52452679515394,4.61581101569769e-119,"Intercept"
"KXJ21442.1",4.44407431386928,5.31048237857143e-27,"Intercept"
"KXJ21443.1",8.89549410916617,0,"Intercept"
"KXJ21444.1",3.49726763158689,8.45833755663642e-10,"Intercept"
"KXJ21445.1",1.78402465867062,5.64630901879821e-05,"Intercept"
"KXJ21446.1",6.47613708539321,0,"Intercept"
"KXJ21447.1",8.09384599958822,8.3143761691055e-151,"Intercept"
"KXJ21448.1",7.40699941358471,0,"Intercept"
"KXJ21449.1",5.83796180267123,3.7847363582053e-141,"Intercept"
"KXJ21450.1",8.07226565097928,0,"Intercept"
"KXJ21451.1",6.73218390429446,6.51413818755796e-247,"Intercept"
"KXJ21452.1",2.49388552601395,0.00123030938419148,"Intercept"
"KXJ21453.1",2.71060556608856,0.00150948589728112,"Intercept"
"KXJ21454.1",2.54083022897948,5.00787208218119e-08,"Intercept"
"KXJ21455.1",8.36892034262758,0,"Intercept"
"KXJ21456.1",8.13000748120193,3.66105844637269e-274,"Intercept"
"KXJ21457.1",5.05899528058373,7.66360903789397e-111,"Intercept"
"KXJ21458.1",3.59448408783127,4.40297475315733e-18,"Intercept"
"KXJ21459.1",2.88081144871232,6.22376948066191e-13,"Intercept"
"KXJ21460.1",7.90087519729043,0,"Intercept"
"KXJ21461.1",5.76898934397384,1.07235211923324e-55,"Intercept"
"KXJ21462.1",7.75980254787797,0,"Intercept"
"KXJ21464.1",8.39207857265527,0,"Intercept"
"KXJ21466.1",4.83907839386918,2.33571406111787e-08,"Intercept"
"KXJ21467.1",4.42523943313681,1.12252257910624e-62,"Intercept"
"KXJ21468.1",2.65867162140672,2.81637469309568e-09,"Intercept"
"KXJ21471.1",10.8631780279273,0,"Intercept"
"KXJ21472.1",13.6945484418798,0,"Intercept"
"KXJ21473.1",10.3451876420088,0,"Intercept"
"KXJ21474.1",3.71972566604869,0.000203834507623878,"Intercept"
"KXJ21476.1",9.89817984755319,0,"Intercept"
"KXJ21477.1",7.23964888238637,4.39137157563255e-306,"Intercept"
"KXJ21478.1",1.79505707789066,0.00115962232509707,"Intercept"
"KXJ21479.1",4.04490587228978,2.69529559617081e-34,"Intercept"
"KXJ21480.1",4.44489243473714,1.16184919888587e-88,"Intercept"
"KXJ21481.1",7.95245077368015,0,"Intercept"
"KXJ21482.1",8.07129743215412,2.477178442864e-54,"Intercept"
"KXJ21483.1",5.33488241096581,1.59501845666969e-139,"Intercept"
"KXJ21485.1",2.92757461737184,5.90817443062804e-20,"Intercept"
"KXJ21487.1",2.06135444621868,0.00379967203627111,"Intercept"
"KXJ21488.1",1.8437119772133,0.000333815716078893,"Intercept"
"KXJ21489.1",4.69806899951155,2.65359121992955e-20,"Intercept"
"KXJ21490.1",7.59048664183521,0,"Intercept"
"KXJ21491.1",4.93738712772548,3.76970210296036e-05,"Intercept"
"KXJ21492.1",6.9410063026929,3.11911854780462e-264,"Intercept"
"KXJ21493.1",4.76584412077058,2.14661771762422e-157,"Intercept"
"KXJ21494.1",4.84337268282004,1.39825903766008e-169,"Intercept"
"KXJ21495.1",4.40790972222117,5.84209863822801e-14,"Intercept"
"KXJ21496.1",9.13757922216668,0,"Intercept"
"KXJ21497.1",4.97952620058622,1.4281312151086e-92,"Intercept"
"KXJ21498.1",8.71622606808221,4.82130459030948e-172,"Intercept"
"KXJ21499.1",5.60466678243966,1.23193509196313e-223,"Intercept"
"KXJ21501.1",2.3781207950214,0.000512935264662513,"Intercept"
"KXJ21502.1",6.69718631072538,0,"Intercept"
"KXJ21503.1",6.13575085147026,0,"Intercept"
"KXJ21504.1",4.43594325214048,5.5615084438103e-137,"Intercept"
"KXJ21505.1",4.68777586735513,3.60033265737851e-108,"Intercept"
"KXJ21506.1",2.52160040461808,2.47566915741319e-07,"Intercept"
"KXJ21508.1",5.96033894964411,9.97207029026446e-130,"Intercept"
"KXJ21509.1",4.07451164853299,5.20773397395089e-20,"Intercept"
"KXJ21510.1",3.33617853789304,5.56589256845457e-20,"Intercept"
"KXJ21512.1",6.46186963857845,3.16395718288852e-83,"Intercept"
"KXJ21513.1",7.07457543089031,8.43113891010427e-66,"Intercept"
"KXJ21515.1",9.07267696382299,0,"Intercept"
"KXJ21516.1",12.0726780603024,0,"Intercept"
"KXJ21517.1",3.20597591611841,2.26649323011799e-15,"Intercept"
"KXJ21518.1",7.47107353784227,0,"Intercept"
"KXJ21519.1",4.89533312726827,4.83213772980565e-59,"Intercept"
"KXJ21520.1",3.7427096757842,3.77445132760581e-20,"Intercept"
"KXJ21521.1",6.63650275430484,0,"Intercept"
"KXJ21522.1",5.15423561002124,1.96237666043005e-252,"Intercept"
"KXJ21523.1",5.89962430071491,9.78862111944169e-124,"Intercept"
"KXJ21524.1",13.5716820210141,0,"Intercept"
"KXJ21526.1",2.18135654743705,0.000106767300374217,"Intercept"
"KXJ21527.1",3.57383562763619,7.22605499898568e-19,"Intercept"
"KXJ21528.1",6.22143232883696,7.93738044511878e-200,"Intercept"
"KXJ21529.1",6.5302745729558,0,"Intercept"
"KXJ21530.1",2.32709475745636,0.0337194764567417,"Intercept"
"KXJ21531.1",12.9080732267533,5.80407400363024e-255,"Intercept"
"KXJ21532.1",6.99861887935392,0,"Intercept"
"KXJ21533.1",4.36022930917793,4.84570913792144e-76,"Intercept"
"KXJ21534.1",4.00313174112912,3.17826850196419e-10,"Intercept"
"KXJ21535.1",7.17838582048712,6.37734499670964e-210,"Intercept"
"KXJ21536.1",2.60621902543705,2.71409038752796e-05,"Intercept"
"KXJ21537.1",4.26220472397354,7.52312460326302e-32,"Intercept"
"KXJ21538.1",6.58856182394645,8.47325696963959e-130,"Intercept"
"KXJ21539.1",4.50197120710967,8.92302313031211e-67,"Intercept"
"KXJ21540.1",5.37550625908557,5.50369815064111e-87,"Intercept"
"KXJ21541.1",1.59037566354775,0.00317495600280539,"Intercept"
"KXJ21542.1",7.35391558502984,0,"Intercept"
"KXJ21543.1",5.32822791828107,7.97824602702225e-53,"Intercept"
"KXJ21544.1",1.36695302690062,0.0150604202818173,"Intercept"
"KXJ21545.1",2.60762457224045,1.1414867796935e-10,"Intercept"
"KXJ21546.1",5.3917513256929,4.00696148450574e-31,"Intercept"
"KXJ21547.1",6.41408311919654,7.05817237469793e-172,"Intercept"
"KXJ21548.1",1.81786017107001,0.00340938496912492,"Intercept"
"KXJ21549.1",6.08790929352045,2.86126051784063e-111,"Intercept"
"KXJ21550.1",6.39492523261957,1.97833733526567e-149,"Intercept"
"KXJ21551.1",6.66712046520124,0,"Intercept"
"KXJ21552.1",7.12162572888074,1.29127156165419e-90,"Intercept"
"KXJ21553.1",2.14401630348949,0.000177758363675524,"Intercept"
"KXJ21554.1",1.30953808793336,0.0433059171170075,"Intercept"
"KXJ21555.1",7.14136328645468,1.78806034400513e-144,"Intercept"
"KXJ21556.1",3.25263620025647,4.26647632040505e-09,"Intercept"
"KXJ21557.1",7.19728788340567,7.19057298259347e-271,"Intercept"
"KXJ21558.1",7.59322276055847,0,"Intercept"
"KXJ21559.1",5.64616532752565,7.30196889472717e-107,"Intercept"
"KXJ21560.1",9.28121202855106,0,"Intercept"
"KXJ21561.1",5.31366289729598,7.15744033599571e-209,"Intercept"
"KXJ21562.1",1.28761311114063,0.0192661569753943,"Intercept"
"KXJ21563.1",4.54700850632843,6.85675768900878e-105,"Intercept"
"KXJ21564.1",5.62968995808347,4.12218378620883e-119,"Intercept"
"KXJ21565.1",6.3049788802491,3.32307476170808e-98,"Intercept"
"KXJ21566.1",6.30826484270266,9.11426033914081e-261,"Intercept"
"KXJ21567.1",3.84321246660958,1.37873995075349e-33,"Intercept"
"KXJ21568.1",7.86823844023556,0,"Intercept"
"KXJ21569.1",5.2492384399796,1.21495417517176e-62,"Intercept"
"KXJ21570.1",8.00917076208735,0,"Intercept"
"KXJ21571.1",1.41859935614225,0.0248160235455599,"Intercept"
"KXJ21572.1",3.95800481523091,1.23165196092276e-18,"Intercept"
"KXJ21573.1",1.31122820059692,0.0466549640740516,"Intercept"
"KXJ21574.1",5.00157985947604,2.04649236751306e-102,"Intercept"
"KXJ21575.1",5.2625695887649,5.46186279143972e-90,"Intercept"
"KXJ21576.1",7.87327257753077,0,"Intercept"
"KXJ21577.1",3.46391702981868,3.26192664144447e-20,"Intercept"
"KXJ21578.1",3.54204479441367,6.96344270805642e-16,"Intercept"
"KXJ21579.1",2.02182233221666,2.04709895498099e-05,"Intercept"
"KXJ21580.1",6.01601814977644,1.85486854192947e-220,"Intercept"
"KXJ21581.1",1.39460082885952,0.00381161131790996,"Intercept"
"KXJ21582.1",8.50296336072108,0,"Intercept"
"KXJ21583.1",5.51008458916679,0,"Intercept"
"KXJ21584.1",3.65795919180499,1.48352421808885e-25,"Intercept"
"KXJ21585.1",2.10802007492121,9.42311645246598e-05,"Intercept"
"KXJ21586.1",7.5464623331089,0,"Intercept"
"KXJ21587.1",6.82589947547854,2.47394685871792e-58,"Intercept"
"KXJ21588.1",6.73123779252454,3.97866721802117e-123,"Intercept"
"KXJ21589.1",5.33961774844888,4.20429051115387e-162,"Intercept"
"KXJ21590.1",11.0749651252746,3.01071009636531e-50,"Intercept"
"KXJ21591.1",1.73356070290394,0.00221191830322318,"Intercept"
"KXJ21592.1",7.63433155498492,2.08439556596784e-160,"Intercept"
"KXJ21595.1",2.28645977336229,2.28872118426829e-06,"Intercept"
"KXJ21596.1",7.82544751363563,3.99725160496678e-159,"Intercept"
"KXJ21597.1",3.91254961535779,1.26669445792302e-57,"Intercept"
"KXJ21598.1",5.01074263570132,2.9222839411361e-64,"Intercept"
"KXJ21599.1",5.87791751403074,0,"Intercept"
"KXJ21600.1",10.4702092075092,1.36704793648746e-207,"Intercept"
"KXJ21601.1",7.33801569603543,1.24917059896445e-121,"Intercept"
"KXJ21602.1",3.98693544142943,3.44764051973572e-21,"Intercept"
"KXJ21603.1",6.7018035017851,1.03943305986309e-55,"Intercept"
"KXJ21605.1",6.29761767609086,4.96447008273262e-141,"Intercept"
"KXJ21606.1",7.39550936857578,3.09233623684392e-103,"Intercept"
"KXJ21607.1",4.35089400899123,2.67688155925623e-19,"Intercept"
"KXJ21608.1",6.30293222466096,1.00582494876326e-70,"Intercept"
"KXJ21609.1",8.78983031130078,4.93750909168521e-253,"Intercept"
"KXJ21610.1",7.22896203320676,0,"Intercept"
"KXJ21611.1",1.92874732330421,4.22337044133612e-05,"Intercept"
"KXJ21612.1",4.47382138139253,2.90595513682165e-16,"Intercept"
"KXJ21613.1",3.98983758524381,9.89203017449193e-15,"Intercept"
"KXJ21614.1",6.58609483122578,1.36989304134777e-189,"Intercept"
"KXJ21615.1",1.88615462812945,0.00014968367591669,"Intercept"
"KXJ21616.1",12.4976888745414,0,"Intercept"
"KXJ21617.1",3.99750968502078,1.06692869297869e-89,"Intercept"
"KXJ21618.1",7.72070509790222,5.62093162483571e-70,"Intercept"
"KXJ21619.1",7.43705525201346,6.59270571183788e-200,"Intercept"
"KXJ21620.1",3.67574429652702,7.9201860612811e-15,"Intercept"
"KXJ21621.1",1.92682856787293,0.000287872244395284,"Intercept"
"KXJ21622.1",3.7806489432354,1.4624145733061e-33,"Intercept"
"KXJ21623.1",5.10330625433929,8.95302180072723e-81,"Intercept"
"KXJ21624.1",4.7941556448704,1.30559165734157e-32,"Intercept"
"KXJ21625.1",3.14444708928236,2.00827821412267e-11,"Intercept"
"KXJ21626.1",1.35900664294192,0.016744563658698,"Intercept"
"KXJ21628.1",3.96738657220259,4.88072884806732e-58,"Intercept"
"KXJ21629.1",7.58836007035519,0,"Intercept"
"KXJ21630.1",6.57462626523093,5.13346270254145e-62,"Intercept"
"KXJ21631.1",2.73758502890211,5.56357794289254e-09,"Intercept"
"KXJ21632.1",6.3905399070991,7.30795028672391e-83,"Intercept"
"KXJ21633.1",2.00073141999325,1.42115035629793e-06,"Intercept"
"KXJ21634.1",2.44163890053181,2.94171370355947e-12,"Intercept"
"KXJ21635.1",5.42115387741861,1.68894200861405e-36,"Intercept"
"KXJ21637.1",11.0981288877304,0,"Intercept"
"KXJ21638.1",9.44165403193381,4.99101435478523e-155,"Intercept"
"KXJ21639.1",2.62206691674934,7.28966497291459e-17,"Intercept"
"KXJ21640.1",7.10938882863664,9.12199052960643e-265,"Intercept"
"KXJ21641.1",8.59188312116896,0,"Intercept"
"KXJ21642.1",7.92517205186954,2.08540769001756e-288,"Intercept"
"KXJ21643.1",5.90176967897543,7.575767284435e-175,"Intercept"
"KXJ21644.1",8.72473299554981,0,"Intercept"
"KXJ21645.1",5.5097798283648,6.97972155986095e-41,"Intercept"
"KXJ21646.1",7.42984593482155,2.67959593879506e-122,"Intercept"
"KXJ21647.1",1.73709485943117,0.00038878290139333,"Intercept"
"KXJ21648.1",6.31776155354385,1.01455727730689e-256,"Intercept"
"KXJ21649.1",6.900865431521,1.08957399771323e-232,"Intercept"
"KXJ21650.1",6.05280072240041,0,"Intercept"
"KXJ21651.1",3.121564811379,2.30569109461591e-10,"Intercept"
"KXJ21652.1",4.20387239077277,3.85938402908873e-55,"Intercept"
"KXJ21653.1",6.81044358413273,0,"Intercept"
"KXJ21654.1",3.30343159238936,3.83324851611708e-20,"Intercept"
"KXJ21655.1",3.98904455875246,1.7640071074392e-13,"Intercept"
"KXJ21656.1",3.76673717031482,4.5795683182405e-10,"Intercept"
"KXJ21657.1",6.86861972156926,0,"Intercept"
"KXJ21658.1",8.46094141001583,0,"Intercept"
"KXJ21659.1",8.26884042199287,4.63875680530762e-262,"Intercept"
"KXJ21660.1",3.54073461425372,4.22475453857729e-14,"Intercept"
"KXJ21661.1",5.39174745184594,3.47230934398363e-79,"Intercept"
"KXJ21662.1",8.11240037964211,1.95544840031531e-212,"Intercept"
"KXJ21663.1",5.02258485640998,7.65068115365209e-76,"Intercept"
"KXJ21664.1",6.3590358464321,1.12221072987424e-255,"Intercept"
"KXJ21665.1",5.93329495537643,1.07801674775815e-182,"Intercept"
"KXJ21666.1",8.50140703775084,0,"Intercept"
"KXJ21667.1",8.65359500022945,0,"Intercept"
"KXJ21668.1",5.7866749371018,6.69041349220395e-120,"Intercept"
"KXJ21669.1",8.4150018571236,0,"Intercept"
"KXJ21670.1",5.65204730114238,1.45730732136098e-181,"Intercept"
"KXJ21671.1",7.68326771903481,0,"Intercept"
"KXJ21672.1",8.14280848090082,0,"Intercept"
"KXJ21673.1",8.52307039610012,0,"Intercept"
"KXJ21674.1",2.05172505100045,0.0274783435359739,"Intercept"
"KXJ21675.1",8.0125340356759,0,"Intercept"
"KXJ21676.1",7.16789789614583,0,"Intercept"
"KXJ21677.1",6.74993046838323,0,"Intercept"
"KXJ21678.1",6.88549518851277,2.41245054408708e-170,"Intercept"
"KXJ21679.1",9.060098298989,0,"Intercept"
"KXJ21680.1",6.06729816742597,8.53797732569612e-244,"Intercept"
"KXJ21681.1",7.74632195433096,0,"Intercept"
"KXJ21682.1",7.02981961239558,3.44548515794325e-193,"Intercept"
"KXJ21683.1",6.27076985714386,7.75125524487638e-113,"Intercept"
"KXJ21684.1",10.1896759817815,0,"Intercept"
"KXJ21685.1",14.384436131977,0,"Intercept"
"KXJ21686.1",6.98318903410783,0,"Intercept"
"KXJ21687.1",6.17943136458246,6.87471679474355e-122,"Intercept"
"KXJ21688.1",8.05504533197251,0,"Intercept"
"KXJ21689.1",7.25554670404482,0,"Intercept"
"KXJ21690.1",7.42691520928478,2.33136665047966e-163,"Intercept"
"KXJ21691.1",9.10566563368083,0,"Intercept"
"KXJ21692.1",9.57908982451654,0,"Intercept"
"KXJ21693.1",7.27173046077884,0,"Intercept"
"KXJ21694.1",9.28659110225952,0,"Intercept"
"KXJ21695.1",7.51739732521188,0,"Intercept"
"KXJ21696.1",7.0765381092451,0,"Intercept"
"KXJ21697.1",7.60698217592724,0,"Intercept"
"KXJ21698.1",6.10436896860907,3.63684183973475e-177,"Intercept"
"KXJ21699.1",3.31344243744388,1.22043400504608e-08,"Intercept"
"KXJ21700.1",6.24581277657445,6.51951012605617e-164,"Intercept"
"KXJ21701.1",9.33266972132881,0,"Intercept"
"KXJ21702.1",8.26827326868525,0,"Intercept"
"KXJ21703.1",6.43950709440854,3.79628649109755e-48,"Intercept"
"KXJ21704.1",4.60270794318014,4.57875912978068e-87,"Intercept"
"KXJ21706.1",2.39852847068621,8.13579038863629e-05,"Intercept"
"KXJ21707.1",6.83508214462469,0,"Intercept"
"KXJ21708.1",8.30871245482749,0,"Intercept"
"KXJ21709.1",8.85786019155676,5.74101248141981e-219,"Intercept"
"KXJ21710.1",7.2921550391471,1.04842154346093e-153,"Intercept"
"KXJ21711.1",7.98416580395449,0,"Intercept"
"KXJ21712.1",5.68477353270501,3.78775022397625e-48,"Intercept"
"KXJ21713.1",9.868809460704,0,"Intercept"
"KXJ21714.1",2.98828517691241,1.22459970781711e-10,"Intercept"
"KXJ21715.1",6.670694023474,0,"Intercept"
"KXJ21716.1",8.17214191335104,0,"Intercept"
"KXJ21717.1",7.83986660026496,0,"Intercept"
"KXJ21718.1",9.28905282987209,0,"Intercept"
"KXJ21719.1",6.24288642142688,6.97399112866469e-211,"Intercept"
"KXJ21720.1",4.64754829592068,4.99637635565178e-54,"Intercept"
"KXJ21721.1",10.5410301742741,0,"Intercept"
"KXJ21722.1",8.94541987055187,0,"Intercept"
"KXJ21723.1",6.77967965875409,0,"Intercept"
