"id","ko"
"ko05144","K13377"
"ko05144","K10030"
"ko05144","K05405"
"ko05144","K14624"
"ko05144","K05423"
"ko05144","K04519"
"ko05144","K03156"
"ko05144","K05406"
"ko05144","K05482"
"ko05144","K06543"
"ko05144","K06728"
"ko05144","K10784"
"ko05144","K10785"
"ko05144","K04687"
"ko05144","K06259"
"ko05144","K04011"
"ko05144","K06471"
"ko05144","K06527"
"ko05144","K16857"
"ko05144","K04659"
"ko05144","K06494"
"ko05144","K05718"
"ko05144","K06464"
"ko05144","K06490"
"ko05144","K03161"
"ko05144","K03160"
"ko05144","K06496"
"ko04625","K10074"
"ko04625","K14957"
"ko04625","K02833"
"ko04625","K07827"
"ko04625","K07828"
"ko04625","K07831"
"ko04625","K07829"
"ko04625","K07830"
"ko04625","K04366"
"ko04625","K04735"
"ko04625","K09253"
"ko04625","K05406"
"ko04625","K05425"
"ko04625","K04519"
"ko04625","K05855"
"ko04625","K07293"
"ko04625","K04466"
"ko04625","K04467"
"ko04625","K04469"
"ko04625","K05859"
"ko04625","K04958"
"ko04625","K04959"
"ko04625","K04960"
"ko04625","K02183"
"ko04625","K04348"
"ko04625","K06268"
"ko04625","K04446"
"ko04625","K17332"
"ko04625","K17333"
"ko04625","K17334"
"ko04625","K05429"
"ko04625","K05443"
"ko04625","K12496"
"ko04625","K12497"
"ko04625","K11987"
"ko04625","K06068"
"ko04625","K04371"
"ko04625","K12800"
"ko04625","K12799"
"ko04625","K01370"
"ko04625","K12794"
"ko04625","K07368"
"ko04625","K07369"
"ko04625","K04398"
"ko04625","K07210"
"ko04625","K07209"
"ko04625","K04734"
"ko04625","K02580"
"ko04625","K03156"
"ko04625","K05405"
"ko04625","K05426"
"ko04625","K04441"
"ko04625","K04440"
"ko04625","K04448"
"ko04625","K22517"
"ko04625","K17514"
"ko04625","K07983"
"ko04625","K06563"
"ko04625","K07532"
"ko04625","K04513"
"ko04625","K04409"
"ko04625","K14958"
"ko04625","K08862"
"ko04625","K05704"
"ko04625","K07211"
"ko04625","K11220"
"ko04625","K04693"
"ko04625","K11221"
"ko04625","K05492"
"ko04625","K08601"
"ko04625","K09258"
"ko04625","K21083"
"ko04625","K21095"
"ko04625","K04443"
"ko04625","K10059"
"ko04625","K00922"
"ko04625","K02649"
"ko04625","K04456"
"ko04625","K06643"
"ko04625","K09444"
"ko04625","K10058"
"ko04625","K10070"
"ko05133","K12681"
"ko05133","K07345"
"ko05133","K07347"
"ko05133","K06484"
"ko05133","K05719"
"ko05133","K07326"
"ko05133","K12688"
"ko05133","K15125"
"ko05133","K06461"
"ko05133","K06464"
"ko05133","K11004"
"ko05133","K11003"
"ko05133","K12340"
"ko05133","K07389"
"ko05133","K22944"
"ko05133","K02183"
"ko05133","K04513"
"ko05133","K05765"
"ko05133","K02187"
"ko05133","K04397"
"ko05133","K01370"
"ko05133","K12799"
"ko05133","K12800"
"ko05133","K04519"
"ko05133","K12683"
"ko05133","K03986"
"ko05133","K03987"
"ko05133","K03988"
"ko05133","K01330"
"ko05133","K01331"
"ko05133","K01332"
"ko05133","K03989"
"ko05133","K03990"
"ko05133","K03994"
"ko05133","K04001"
"ko05133","K04002"
"ko05133","K04003"
"ko05133","K12973"
"ko05133","K05400"
"ko05133","K10160"
"ko05133","K04391"
"ko05133","K05403"
"ko05133","K04729"
"ko05133","K04733"
"ko05133","K04730"
"ko05133","K03175"
"ko05133","K02580"
"ko05133","K04735"
"ko05133","K05409"
"ko05133","K05842"
"ko05133","K05411"
"ko05133","K04441"
"ko05133","K04440"
"ko05133","K04371"
"ko05133","K04379"
"ko05133","K04448"
"ko05133","K05405"
"ko05133","K05406"
"ko05133","K05425"
"ko05133","K05426"
"ko05133","K03156"
"ko05133","K05443"
"ko05133","K09444"
"ko05133","K10155"
"ko05133","K10067"
"ko05133","K11023"
"ko05133","K11024"
"ko05133","K11025"
"ko05133","K11026"
"ko05133","K11027"
"ko05133","K04630"
"ko05133","K10030"
"ko05133","K05506"
"ko05133","K08727"
"ko05133","K04383"
"ko05133","K13241"
"ko05133","K15126"
"ko05133","K07679"
"ko05133","K07690"
"ko04977","K14592"
"ko04977","K01435"
"ko04977","K14615"
"ko04977","K14616"
"ko04977","K14617"
"ko04977","K14618"
"ko04977","K05665"
"ko04977","K14619"
"ko04977","K14610"
"ko04977","K14620"
"ko04977","K14386"
"ko04977","K14609"
"ko04977","K13885"
"ko04977","K14073"
"ko04977","K14621"
"ko04977","K14622"
"ko04977","K11156"
"ko04977","K00678"
"ko04977","K08760"
"ko04977","K14462"
"ko04977","K08757"
"ko00240","K11540"
"ko00240","K11541"
"ko00240","K01954"
"ko00240","K01955"
"ko00240","K01956"
"ko00240","K00609"
"ko00240","K00610"
"ko00240","K00608"
"ko00240","K01465"
"ko00240","K17828"
"ko00240","K02823"
"ko00240","K00226"
"ko00240","K00254"
"ko00240","K13421"
"ko00240","K00762"
"ko00240","K01591"
"ko00240","K13800"
"ko00240","K13809"
"ko00240","K09903"
"ko00240","K00940"
"ko00240","K18533"
"ko00240","K00962"
"ko00240","K01510"
"ko00240","K14641"
"ko00240","K14642"
"ko00240","K12304"
"ko00240","K12305"
"ko00240","K01511"
"ko00240","K01937"
"ko00240","K00945"
"ko00240","K13799"
"ko00240","K03040"
"ko00240","K03043"
"ko00240","K03046"
"ko00240","K13797"
"ko00240","K03048"
"ko00240","K03060"
"ko00240","K03042"
"ko00240","K03041"
"ko00240","K03044"
"ko00240","K03045"
"ko00240","K13798"
"ko00240","K03053"
"ko00240","K03055"
"ko00240","K03058"
"ko00240","K03047"
"ko00240","K03049"
"ko00240","K03050"
"ko00240","K03056"
"ko00240","K03059"
"ko00240","K03051"
"ko00240","K03052"
"ko00240","K03054"
"ko00240","K02999"
"ko00240","K03002"
"ko00240","K03000"
"ko00240","K03001"
"ko00240","K03003"
"ko00240","K03004"
"ko00240","K03005"
"ko00240","K03006"
"ko00240","K03010"
"ko00240","K03011"
"ko00240","K03012"
"ko00240","K03013"
"ko00240","K03014"
"ko00240","K03015"
"ko00240","K03016"
"ko00240","K03017"
"ko00240","K03007"
"ko00240","K03008"
"ko00240","K03009"
"ko00240","K03018"
"ko00240","K03021"
"ko00240","K03023"
"ko00240","K03026"
"ko00240","K14721"
"ko00240","K03027"
"ko00240","K03019"
"ko00240","K03020"
"ko00240","K03022"
"ko00240","K03024"
"ko00240","K03025"
"ko00240","K02335"
"ko00240","K02337"
"ko00240","K03763"
"ko00240","K02338"
"ko00240","K02343"
"ko00240","K02340"
"ko00240","K02341"
"ko00240","K02342"
"ko00240","K14159"
"ko00240","K02345"
"ko00240","K02339"
"ko00240","K02344"
"ko00240","K02319"
"ko00240","K02322"
"ko00240","K02323"
"ko00240","K02320"
"ko00240","K02321"
"ko00240","K02684"
"ko00240","K02685"
"ko00240","K02327"
"ko00240","K02328"
"ko00240","K03504"
"ko00240","K03505"
"ko00240","K02324"
"ko00240","K02325"
"ko00240","K02326"
"ko00240","K03506"
"ko00240","K01494"
"ko00240","K00876"
"ko00240","K21057"
"ko00240","K22026"
"ko00240","K01081"
"ko00240","K19970"
"ko00240","K11751"
"ko00240","K03787"
"ko00240","K08723"
"ko00240","K20881"
"ko00240","K00757"
"ko00240","K01240"
"ko00240","K00761"
"ko00240","K02825"
"ko00240","K00207"
"ko00240","K17722"
"ko00240","K17723"
"ko00240","K01464"
"ko00240","K01431"
"ko00240","K06016"
"ko00240","K19794"
"ko00240","K19795"
"ko00240","K09018"
"ko00240","K09024"
"ko00240","K09020"
"ko00240","K09021"
"ko00240","K09023"
"ko00240","K16066"
"ko00240","K09019"
"ko00240","K00756"
"ko00240","K09913"
"ko00240","K10213"
"ko00240","K06966"
"ko00240","K01485"
"ko00240","K03365"
"ko00240","K01513"
"ko00240","K04765"
"ko00240","K00527"
"ko00240","K21636"
"ko00240","K00524"
"ko00240","K00525"
"ko00240","K00526"
"ko00240","K10807"
"ko00240","K10808"
"ko00240","K16904"
"ko00240","K09887"
"ko00240","K01520"
"ko00240","K00560"
"ko00240","K13998"
"ko00240","K03465"
"ko00240","K01489"
"ko00240","K00758"
"ko00240","K03783"
"ko00240","K03784"
"ko00240","K00893"
"ko00240","K15519"
"ko00240","K08722"
"ko00240","K01493"
"ko00240","K19796"
"ko00240","K19797"
"ko00240","K18942"
"ko00240","K08728"
"ko00240","K00857"
"ko00240","K00943"
"ko00240","K01119"
"ko00240","K08693"
"ko00240","K01518"
"ko00240","K16328"
"ko00240","K16329"
"ko00240","K16330"
"ko00260","K00928"
"ko00260","K12524"
"ko00260","K12525"
"ko00260","K12526"
"ko00260","K00133"
"ko00260","K00003"
"ko00260","K00872"
"ko00260","K02204"
"ko00260","K02203"
"ko00260","K01733"
"ko00260","K01620"
"ko00260","K00600"
"ko00260","K00830"
"ko00260","K00018"
"ko00260","K15893"
"ko00260","K15919"
"ko00260","K00049"
"ko00260","K12972"
"ko00260","K00090"
"ko00260","K00050"
"ko00260","K22982"
"ko00260","K00865"
"ko00260","K11529"
"ko00260","K01834"
"ko00260","K01837"
"ko00260","K15633"
"ko00260","K15634"
"ko00260","K15635"
"ko00260","K15918"
"ko00260","K00058"
"ko00260","K00831"
"ko00260","K01079"
"ko00260","K22305"
"ko00260","K13290"
"ko00260","K20801"
"ko00260","K16066"
"ko00260","K00639"
"ko00260","K00060"
"ko00260","K15789"
"ko00260","K00643"
"ko00260","K00274"
"ko00260","K00276"
"ko00260","K00281"
"ko00260","K00282"
"ko00260","K00283"
"ko00260","K00605"
"ko00260","K00382"
"ko00260","K02437"
"ko00260","K00273"
"ko00260","K00827"
"ko00260","K14272"
"ko00260","K00613"
"ko00260","K00542"
"ko00260","K08688"
"ko00260","K00998"
"ko00260","K17103"
"ko00260","K00499"
"ko00260","K00108"
"ko00260","K11440"
"ko00260","K17755"
"ko00260","K00130"
"ko00260","K14085"
"ko00260","K00544"
"ko00260","K00315"
"ko00260","K00301"
"ko00260","K00302"
"ko00260","K00303"
"ko00260","K00305"
"ko00260","K00304"
"ko00260","K00306"
"ko00260","K00314"
"ko00260","K00552"
"ko00260","K18896"
"ko00260","K18897"
"ko00260","K13042"
"ko00260","K01697"
"ko00260","K10150"
"ko00260","K01758"
"ko00260","K17217"
"ko00260","K01752"
"ko00260","K01754"
"ko00260","K17989"
"ko00260","K20498"
"ko00260","K01753"
"ko00260","K12235"
"ko00260","K01694"
"ko00260","K01695"
"ko00260","K01696"
"ko00260","K06001"
"ko00260","K00836"
"ko00260","K06718"
"ko00260","K06720"
"ko00260","K10674"
"ko00260","K13745"
"ko00260","K15783"
"ko00260","K15784"
"ko00260","K15785"
"ko00260","K15786"
"ko04022","K04166"
"ko04022","K04197"
"ko04022","K04198"
"ko04022","K04135"
"ko04022","K04136"
"ko04022","K04137"
"ko04022","K04138"
"ko04022","K04139"
"ko04022","K04140"
"ko04022","K04634"
"ko04022","K04635"
"ko04022","K04346"
"ko04022","K04639"
"ko04022","K04969"
"ko04022","K04348"
"ko04022","K06268"
"ko04022","K09260"
"ko04022","K09261"
"ko04022","K04454"
"ko04022","K09262"
"ko04022","K04446"
"ko04022","K17332"
"ko04022","K17333"
"ko04022","K17334"
"ko04022","K04378"
"ko04022","K09183"
"ko04022","K12335"
"ko04022","K12323"
"ko04022","K12324"
"ko04022","K07376"
"ko04022","K19477"
"ko04022","K04850"
"ko04022","K04851"
"ko04022","K04853"
"ko04022","K04857"
"ko04022","K04936"
"ko04022","K05274"
"ko04022","K04937"
"ko04022","K04938"
"ko04022","K04939"
"ko04022","K04941"
"ko04022","K05849"
"ko04022","K01539"
"ko04022","K01540"
"ko04022","K01538"
"ko04022","K05850"
"ko04022","K18154"
"ko04022","K03121"
"ko04022","K05858"
"ko04022","K04958"
"ko04022","K04959"
"ko04022","K04960"
"ko04022","K12337"
"ko04022","K05852"
"ko04022","K05853"
"ko04022","K04513"
"ko04022","K04514"
"ko04022","K17388"
"ko04022","K06270"
"ko04022","K06269"
"ko04022","K02183"
"ko04022","K00907"
"ko04022","K12755"
"ko04022","K04948"
"ko04022","K04952"
"ko04022","K08041"
"ko04022","K08042"
"ko04022","K08043"
"ko04022","K08044"
"ko04022","K08045"
"ko04022","K08046"
"ko04022","K08047"
"ko04022","K08048"
"ko04022","K08049"
"ko04022","K18283"
"ko04022","K19021"
"ko04022","K13296"
"ko04022","K13762"
"ko04022","K12318"
"ko04022","K12319"
"ko04022","K03916"
"ko04022","K04213"
"ko04022","K04265"
"ko04022","K04268"
"ko04022","K04630"
"ko04022","K04526"
"ko04022","K04527"
"ko04022","K16172"
"ko04022","K07187"
"ko04022","K17445"
"ko04022","K17446"
"ko04022","K21289"
"ko04022","K21290"
"ko04022","K04456"
"ko04022","K13242"
"ko04022","K04141"
"ko04022","K04142"
"ko04022","K04143"
"ko04022","K18050"
"ko04022","K05001"
"ko04022","K05862"
"ko04022","K15040"
"ko04022","K15041"
"ko04022","K05863"
"ko04022","K09565"
"ko04022","K05870"
"ko04022","K04450"
"ko04022","K04374"
"ko04022","K09048"
"ko04022","K09047"
"ko04022","K09049"
"ko04022","K02158"
"ko04022","K06274"
"ko04022","K04366"
"ko04022","K04368"
"ko04022","K04369"
"ko04022","K04371"
"ko04024","K05250"
"ko04024","K04141"
"ko04024","K04144"
"ko04024","K05840"
"ko04024","K04266"
"ko04024","K04160"
"ko04024","K04162"
"ko04024","K04259"
"ko04024","K04587"
"ko04024","K04590"
"ko04024","K04249"
"ko04024","K04200"
"ko04024","K04581"
"ko04024","K04580"
"ko04024","K08424"
"ko04024","K04247"
"ko04024","K12323"
"ko04024","K04632"
"ko04024","K05232"
"ko04024","K05254"
"ko04024","K04142"
"ko04024","K04153"
"ko04024","K04129"
"ko04024","K04130"
"ko04024","K04145"
"ko04024","K04615"
"ko04024","K04265"
"ko04024","K04197"
"ko04024","K04204"
"ko04024","K04217"
"ko04024","K04218"
"ko04024","K04221"
"ko04024","K08401"
"ko04024","K08402"
"ko04024","K04328"
"ko04024","K10042"
"ko04024","K04260"
"ko04024","K04229"
"ko04024","K04284"
"ko04024","K04630"
"ko04024","K08041"
"ko04024","K08042"
"ko04024","K08043"
"ko04024","K08044"
"ko04024","K08045"
"ko04024","K08046"
"ko04024","K08047"
"ko04024","K08048"
"ko04024","K08049"
"ko04024","K11265"
"ko04024","K04955"
"ko04024","K04957"
"ko04024","K04948"
"ko04024","K04949"
"ko04024","K04950"
"ko04024","K04951"
"ko04024","K04952"
"ko04024","K04953"
"ko04024","K02183"
"ko04024","K04515"
"ko04024","K05869"
"ko04024","K05673"
"ko04024","K08014"
"ko04024","K04351"
"ko04024","K07829"
"ko04024","K07830"
"ko04024","K01115"
"ko04024","K05860"
"ko04024","K04440"
"ko04024","K04353"
"ko04024","K07836"
"ko04024","K05731"
"ko04024","K05730"
"ko04024","K04392"
"ko04024","K07860"
"ko04024","K07861"
"ko04024","K04409"
"ko04024","K12490"
"ko04024","K04513"
"ko04024","K05702"
"ko04024","K00922"
"ko04024","K02649"
"ko04024","K04456"
"ko04024","K04365"
"ko04024","K04366"
"ko04024","K04368"
"ko04024","K04369"
"ko04024","K04371"
"ko04024","K04345"
"ko04024","K15494"
"ko04024","K06269"
"ko04024","K05870"
"ko04024","K09048"
"ko04024","K09047"
"ko04024","K04498"
"ko04024","K04355"
"ko04024","K04379"
"ko04024","K04448"
"ko04024","K06230"
"ko04024","K16797"
"ko04024","K06225"
"ko04024","K06231"
"ko04024","K04734"
"ko04024","K02580"
"ko04024","K04735"
"ko04024","K18435"
"ko04024","K04665"
"ko04024","K07294"
"ko04024","K00232"
"ko04024","K04446"
"ko04024","K03914"
"ko04024","K02158"
"ko04024","K07188"
"ko04024","K04514"
"ko04024","K17388"
"ko04024","K06270"
"ko04024","K12755"
"ko04024","K12044"
"ko04024","K05852"
"ko04024","K04962"
"ko04024","K05208"
"ko04024","K05209"
"ko04024","K05210"
"ko04024","K05211"
"ko04024","K05212"
"ko04024","K05213"
"ko04024","K05214"
"ko04024","K05197"
"ko04024","K05198"
"ko04024","K05199"
"ko04024","K05200"
"ko04024","K05031"
"ko04024","K01539"
"ko04024","K01540"
"ko04024","K01538"
"ko04024","K13360"
"ko04024","K05742"
"ko04024","K16056"
"ko04024","K05850"
"ko04024","K04850"
"ko04024","K04851"
"ko04024","K04853"
"ko04024","K04857"
"ko04024","K19021"
"ko04024","K13296"
"ko04024","K13293"
"ko04024","K18438"
"ko04211","K04526"
"ko04211","K04527"
"ko04211","K05459"
"ko04211","K05087"
"ko04211","K16172"
"ko04211","K07187"
"ko04211","K17445"
"ko04211","K17446"
"ko04211","K02833"
"ko04211","K07827"
"ko04211","K07828"
"ko04211","K00922"
"ko04211","K02649"
"ko04211","K04456"
"ko04211","K08041"
"ko04211","K08042"
"ko04211","K08043"
"ko04211","K08044"
"ko04211","K08045"
"ko04211","K08046"
"ko04211","K08047"
"ko04211","K08048"
"ko04211","K08049"
"ko04211","K04345"
"ko04211","K05870"
"ko04211","K04450"
"ko04211","K09048"
"ko04211","K04374"
"ko04211","K09047"
"ko04211","K09049"
"ko04211","K11420"
"ko04211","K07201"
"ko04211","K09408"
"ko04211","K04564"
"ko04211","K03781"
"ko04211","K08339"
"ko04211","K14756"
"ko04211","K07206"
"ko04211","K07207"
"ko04211","K07208"
"ko04211","K07203"
"ko04211","K07204"
"ko04211","K16184"
"ko04211","K21357"
"ko04211","K08331"
"ko04211","K17589"
"ko04211","K19730"
"ko04211","K04688"
"ko04211","K07205"
"ko04211","K03259"
"ko04211","K07296"
"ko04211","K07297"
"ko04211","K08733"
"ko04211","K07359"
"ko04211","K07198"
"ko04211","K07199"
"ko04211","K07200"
"ko04211","K11411"
"ko04211","K02159"
"ko04211","K04451"
"ko04211","K02580"
"ko04211","K04735"
"ko04211","K08530"
"ko04211","K07202"
"ko04211","K07298"
"ko04211","K10141"
"ko04211","K20394"
"ko04211","K05869"
"ko04261","K04141"
"ko04261","K04142"
"ko04261","K04632"
"ko04261","K08041"
"ko04261","K08042"
"ko04261","K08043"
"ko04261","K08044"
"ko04261","K08045"
"ko04261","K08046"
"ko04261","K08047"
"ko04261","K08048"
"ko04261","K08049"
"ko04261","K04345"
"ko04261","K01539"
"ko04261","K01540"
"ko04261","K01538"
"ko04261","K05742"
"ko04261","K04926"
"ko04261","K04894"
"ko04261","K05850"
"ko04261","K04838"
"ko04261","K04839"
"ko04261","K04845"
"ko04261","K04848"
"ko04261","K04850"
"ko04261","K04851"
"ko04261","K04853"
"ko04261","K04857"
"ko04261","K04862"
"ko04261","K04863"
"ko04261","K04864"
"ko04261","K04865"
"ko04261","K04858"
"ko04261","K04859"
"ko04261","K04860"
"ko04261","K04861"
"ko04261","K04866"
"ko04261","K04867"
"ko04261","K04868"
"ko04261","K04869"
"ko04261","K04870"
"ko04261","K04871"
"ko04261","K04872"
"ko04261","K04873"
"ko04261","K02183"
"ko04261","K04515"
"ko04261","K04962"
"ko04261","K04382"
"ko04261","K03456"
"ko04261","K04354"
"ko04261","K11583"
"ko04261","K11584"
"ko04261","K06269"
"ko04261","K05865"
"ko04261","K12044"
"ko04261","K12045"
"ko04261","K10373"
"ko04261","K10374"
"ko04261","K09290"
"ko04261","K10375"
"ko04261","K12314"
"ko04261","K17751"
"ko04261","K10351"
"ko04261","K12749"
"ko04261","K12750"
"ko04261","K05852"
"ko04261","K04166"
"ko04261","K04167"
"ko04261","K04135"
"ko04261","K04136"
"ko04261","K04137"
"ko04261","K04634"
"ko04261","K05858"
"ko04261","K02677"
"ko04261","K08050"
"ko04261","K04371"
"ko04261","K04445"
"ko04261","K05870"
"ko04261","K04450"
"ko04261","K04374"
"ko04261","K09048"
"ko04261","K09047"
"ko04261","K09049"
"ko04261","K09052"
"ko04261","K02161"
"ko04261","K08014"
"ko04261","K04351"
"ko04261","K04441"
"ko04261","K04630"
"ko04261","K21289"
"ko04261","K21290"
"ko04261","K04456"
"ko04668","K03156"
"ko04668","K03158"
"ko04668","K09558"
"ko04668","K03171"
"ko04668","K03173"
"ko04668","K09849"
"ko04668","K02861"
"ko04668","K16060"
"ko04668","K04427"
"ko04668","K04403"
"ko04668","K04404"
"ko04668","K12793"
"ko04668","K04430"
"ko04668","K04431"
"ko04668","K04440"
"ko04668","K04448"
"ko04668","K05632"
"ko04668","K04724"
"ko04668","K04432"
"ko04668","K04433"
"ko04668","K04441"
"ko04668","K10048"
"ko04668","K04426"
"ko04668","K04466"
"ko04668","K07210"
"ko04668","K07209"
"ko04668","K04467"
"ko04668","K04734"
"ko04668","K04735"
"ko04668","K02580"
"ko04668","K04415"
"ko04668","K04368"
"ko04668","K04371"
"ko04668","K04445"
"ko04668","K16510"
"ko04668","K05870"
"ko04668","K09048"
"ko04668","K04450"
"ko04668","K04374"
"ko04668","K09047"
"ko04668","K09049"
"ko04668","K08847"
"ko04668","K08849"
"ko04668","K15637"
"ko04668","K17065"
"ko04668","K02373"
"ko04668","K04398"
"ko04668","K04400"
"ko04668","K04397"
"ko04668","K02187"
"ko04668","K14624"
"ko04668","K12499"
"ko04668","K14625"
"ko04668","K05505"
"ko04668","K12671"
"ko04668","K05508"
"ko04668","K05453"
"ko04668","K05427"
"ko04668","K04390"
"ko04668","K05173"
"ko04668","K06052"
"ko04668","K04519"
"ko04668","K05405"
"ko04668","K05433"
"ko04668","K05419"
"ko04668","K05468"
"ko04668","K09258"
"ko04668","K04696"
"ko04668","K11859"
"ko04668","K03172"
"ko04668","K17072"
"ko04668","K04379"
"ko04668","K09028"
"ko04668","K01394"
"ko04668","K01403"
"ko04668","K07763"
"ko04668","K16366"
"ko04668","K10165"
"ko04668","K06490"
"ko04668","K06494"
"ko04668","K06527"
"ko04668","K11987"
"ko04668","K05141"
"ko04668","K03174"
"ko04668","K00922"
"ko04668","K02649"
"ko04668","K04456"
"ko04668","K19901"
"ko04668","K09444"
"ko04668","K05415"
"ko04725","K00623"
"ko04725","K01049"
"ko04725","K14636"
"ko04725","K04129"
"ko04725","K04131"
"ko04725","K04133"
"ko04725","K04634"
"ko04725","K04635"
"ko04725","K05858"
"ko04725","K04958"
"ko04725","K04959"
"ko04725","K04960"
"ko04725","K02677"
"ko04725","K19662"
"ko04725","K19663"
"ko04725","K04926"
"ko04725","K04927"
"ko04725","K04928"
"ko04725","K04929"
"ko04725","K04930"
"ko04725","K04996"
"ko04725","K05005"
"ko04725","K04998"
"ko04725","K05007"
"ko04725","K04130"
"ko04725","K04132"
"ko04725","K04630"
"ko04725","K04534"
"ko04725","K04536"
"ko04725","K04537"
"ko04725","K07825"
"ko04725","K04538"
"ko04725","K04539"
"ko04725","K07826"
"ko04725","K04540"
"ko04725","K04541"
"ko04725","K04542"
"ko04725","K04543"
"ko04725","K04544"
"ko04725","K04545"
"ko04725","K04546"
"ko04725","K04347"
"ko04725","K04547"
"ko04725","K04548"
"ko04725","K04549"
"ko04725","K04997"
"ko04725","K05000"
"ko04725","K21289"
"ko04725","K21290"
"ko04725","K02833"
"ko04725","K07827"
"ko04725","K07828"
"ko04725","K04368"
"ko04725","K04371"
"ko04725","K04379"
"ko04725","K04809"
"ko04725","K04806"
"ko04725","K04813"
"ko04725","K04805"
"ko04725","K04815"
"ko04725","K04808"
"ko04725","K08041"
"ko04725","K08042"
"ko04725","K08043"
"ko04725","K08044"
"ko04725","K08045"
"ko04725","K08046"
"ko04725","K08047"
"ko04725","K08048"
"ko04725","K08049"
"ko04725","K04345"
"ko04725","K05870"
"ko04725","K04374"
"ko04725","K09048"
"ko04725","K09047"
"ko04725","K04515"
"ko04725","K05869"
"ko04725","K04447"
"ko04725","K05703"
"ko04725","K00922"
"ko04725","K02649"
"ko04725","K04456"
"ko04725","K02161"
"ko04725","K04344"
"ko04725","K04849"
"ko04725","K04850"
"ko04725","K04851"
"ko04725","K04853"
"ko04725","K04857"
"ko04725","K14387"
"ko04728","K00501"
"ko04728","K01593"
"ko04728","K08155"
"ko04728","K04144"
"ko04728","K05840"
"ko04728","K15493"
"ko04728","K04634"
"ko04728","K05858"
"ko04728","K04958"
"ko04728","K04959"
"ko04728","K04960"
"ko04728","K02183"
"ko04728","K04515"
"ko04728","K04348"
"ko04728","K02677"
"ko04728","K19662"
"ko04728","K19663"
"ko04728","K04379"
"ko04728","K04632"
"ko04728","K04633"
"ko04728","K08045"
"ko04728","K04345"
"ko04728","K05870"
"ko04728","K04450"
"ko04728","K04374"
"ko04728","K09048"
"ko04728","K09047"
"ko04728","K09049"
"ko04728","K04441"
"ko04728","K04440"
"ko04728","K15494"
"ko04728","K06269"
"ko04728","K04833"
"ko04728","K04850"
"ko04728","K04851"
"ko04728","K04344"
"ko04728","K04849"
"ko04728","K04997"
"ko04728","K05000"
"ko04728","K05002"
"ko04728","K04999"
"ko04728","K04146"
"ko04728","K04147"
"ko04728","K04630"
"ko04728","K04534"
"ko04728","K04536"
"ko04728","K04537"
"ko04728","K07825"
"ko04728","K04538"
"ko04728","K04539"
"ko04728","K07826"
"ko04728","K04540"
"ko04728","K04541"
"ko04728","K04542"
"ko04728","K04543"
"ko04728","K04544"
"ko04728","K04545"
"ko04728","K04546"
"ko04728","K04347"
"ko04728","K04547"
"ko04728","K04548"
"ko04728","K04549"
"ko04728","K04145"
"ko04728","K04382"
"ko04728","K03456"
"ko04728","K04354"
"ko04728","K11583"
"ko04728","K11584"
"ko04728","K04456"
"ko04728","K08822"
"ko04728","K03083"
"ko04728","K05209"
"ko04728","K05210"
"ko04728","K05197"
"ko04728","K05198"
"ko04728","K05199"
"ko04728","K05200"
"ko04728","K10396"
"ko04728","K02223"
"ko04728","K02296"
"ko04728","K05036"
"ko04728","K00274"
"ko04728","K00545"
"ko04911","K07299"
"ko04911","K07593"
"ko04911","K12407"
"ko04911","K04979"
"ko04911","K01539"
"ko04911","K01540"
"ko04911","K01538"
"ko04911","K05032"
"ko04911","K05004"
"ko04911","K04850"
"ko04911","K04851"
"ko04911","K04853"
"ko04911","K04857"
"ko04911","K04515"
"ko04911","K04936"
"ko04911","K05274"
"ko04911","K04937"
"ko04911","K04938"
"ko04911","K04939"
"ko04911","K04941"
"ko04911","K04942"
"ko04911","K04943"
"ko04911","K04944"
"ko04911","K04945"
"ko04911","K05259"
"ko04911","K04581"
"ko04911","K05258"
"ko04911","K08424"
"ko04911","K05262"
"ko04911","K04587"
"ko04911","K04632"
"ko04911","K08041"
"ko04911","K08042"
"ko04911","K08043"
"ko04911","K08044"
"ko04911","K08045"
"ko04911","K08046"
"ko04911","K08047"
"ko04911","K08048"
"ko04911","K08049"
"ko04911","K04345"
"ko04911","K05870"
"ko04911","K04450"
"ko04911","K04374"
"ko04911","K09048"
"ko04911","K09047"
"ko04911","K09049"
"ko04911","K07594"
"ko04911","K04526"
"ko04911","K04351"
"ko04911","K15297"
"ko04911","K16882"
"ko04911","K07882"
"ko04911","K04194"
"ko04911","K04131"
"ko04911","K04325"
"ko04911","K04634"
"ko04911","K04635"
"ko04911","K05858"
"ko04911","K04960"
"ko04911","K04962"
"ko04911","K13504"
"ko04911","K04560"
"ko04911","K18211"
"ko04911","K02677"
"ko04911","K19662"
"ko04911","K19663"
"ko04915","K08550"
"ko04915","K08551"
"ko04915","K04079"
"ko04915","K09487"
"ko04915","K09571"
"ko04915","K03283"
"ko04915","K09101"
"ko04915","K11255"
"ko04915","K11256"
"ko04915","K02161"
"ko04915","K22455"
"ko04915","K07604"
"ko04915","K01379"
"ko04915","K22456"
"ko04915","K08556"
"ko04915","K08774"
"ko04915","K08527"
"ko04915","K04379"
"ko04915","K04448"
"ko04915","K04684"
"ko04915","K04246"
"ko04915","K04632"
"ko04915","K05704"
"ko04915","K01398"
"ko04915","K01403"
"ko04915","K08523"
"ko04915","K08041"
"ko04915","K08042"
"ko04915","K08043"
"ko04915","K08044"
"ko04915","K08045"
